DT_REFER;CD_CVM;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.01.02;VL_CONTA_PENULTIMO_1.01.03;VL_CONTA_PENULTIMO_1.01.04;VL_CONTA_PENULTIMO_1.02.01;VL_CONTA_PENULTIMO_1.02.02;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_1.02.04;VL_CONTA_PENULTIMO_2.01.02;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.01.05;VL_CONTA_PENULTIMO_2.01.06;VL_CONTA_PENULTIMO_2.01.07;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_2.02.02;VL_CONTA_PENULTIMO_2.02.03;VL_CONTA_PENULTIMO_2.02.04;VL_CONTA_PENULTIMO_2.03.01;VL_CONTA_PENULTIMO_2.03.02;VL_CONTA_PENULTIMO_2.03.04;VL_CONTA_PENULTIMO_3.01;VL_CONTA_PENULTIMO_3.02;VL_CONTA_PENULTIMO_3.03;VL_CONTA_PENULTIMO_3.04;VL_CONTA_PENULTIMO_3.05;VL_CONTA_PENULTIMO_3.06;VL_CONTA_PENULTIMO_3.07;VL_CONTA_PENULTIMO_3.08;VL_CONTA_PENULTIMO_3.09;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_5.01;VL_CONTA_PENULTIMO_5.03;VL_CONTA_PENULTIMO_5.07;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_PENULTIMO_6.05;VL_CONTA_PENULTIMO_7.01;VL_CONTA_PENULTIMO_7.02;VL_CONTA_PENULTIMO_7.03;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_PENULTIMO_7.05;VL_CONTA_PENULTIMO_7.06;VL_CONTA_PENULTIMO_7.07;VL_CONTA_PENULTIMO_7.08;VL_CONTA_1.01.01;VL_CONTA_1.01.02;VL_CONTA_1.01.03;VL_CONTA_1.01.04;VL_CONTA_1.02.01;VL_CONTA_1.02.02;VL_CONTA_1.02.03;VL_CONTA_1.02.04;VL_CONTA_2.01.02;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.01.05;VL_CONTA_2.01.06;VL_CONTA_2.01.07;VL_CONTA_2.02.01;VL_CONTA_2.02.02;VL_CONTA_2.02.03;VL_CONTA_2.02.04;VL_CONTA_2.03.01;VL_CONTA_2.03.02;VL_CONTA_2.03.04;VL_CONTA_3.01;VL_CONTA_3.02;VL_CONTA_3.03;VL_CONTA_3.04;VL_CONTA_3.05;VL_CONTA_3.06;VL_CONTA_3.07;VL_CONTA_3.08;VL_CONTA_3.09;VL_CONTA_3.11;VL_CONTA_5.01;VL_CONTA_5.03;VL_CONTA_5.07;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_6.05;VL_CONTA_7.01;VL_CONTA_7.02;VL_CONTA_7.03;VL_CONTA_7.04.01;VL_CONTA_7.05;VL_CONTA_7.06;VL_CONTA_7.07;VL_CONTA_7.08;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;CAIXA_E_EQUIVALENTES_DE_CAIXA;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2017-06-30;2453;2016-12-31;2016-06-30;995132000.0;1014188000.0;3436404000.0;49473000.0;10402539000.0;8753088000.0;3775076000.0;10819680000.0;1939593000.0;820453000.0;4836923000.0;3625750000.0;0.0;0.0;10342357000.0;5914442000.0;582206000.0;815017000.0;6294208000.0;1924503000.0;5199855000.0;4757626000.0;-3628975000.0;1128651000.0;-648186000.0;480465000.0;-215508000.0;264957000.0;-62833000.0;202124000.0;202124000.0;12987676000.0;12987676000.0;13798167000.0;112608000.0;367729000.0;95446000.0;575783000.0;14498372000.0;-7040186000.0;7458186000.0;-398717000.0;7059469000.0;617977000.0;7677446000.0;7677446000.0;946103000.0;1101213000.0;3532103000.0;47997000.0;11556349000.0;8722922000.0;2823033000.0;10938994000.0;1915933000.0;666957000.0;5192693000.0;3768025000.0;0.0;0.0;9413957000.0;5753444000.0;650962000.0;949143000.0;6294208000.0;1924503000.0;5202047000.0;5205029000.0;-4264139000.0;940890000.0;-410683000.0;530207000.0;-341554000.0;188653000.0;-50539000.0;138114000.0;138114000.0;12934371000.0;12934371000.0;13370874000.0;1922910000.0;-906282000.0;-1065657000.0;-49029000.0;15017723000.0;-7347655000.0;7670068000.0;-410800000.0;7259268000.0;409019000.0;7668287000.0;7668287000.0;138114000.0;3775076000.0;2823033000.0;952043000.0;-410800000.0;8285470000.0;7874788000.0;410682000.0;995132000.0;946103000.0;49029000.0;11447460000.0;11777706000.0;-330246000.0;4836923000.0;5192693000.0;-355770000.0;10342357000.0;9413957000.0;928400000.0;-3151769000.0
2017-06-30;18660;2016-12-31;2016-06-30;6164997000.0;0.0;3765892000.0;0.0;8809442000.0;1493752000.0;9712998000.0;10775613000.0;2728131000.0;681544000.0;3422923000.0;2054188000.0;0.0;0.0;18621065000.0;2001356000.0;1324134000.0;833276000.0;5741284000.0;468015000.0;1995355000.0;4480723000.0;-3475976000.0;1004747000.0;-350626000.0;654121000.0;-263956000.0;390165000.0;-150030000.0;240135000.0;240135000.0;10130138000.0;10130138000.0;10183966000.0;1611666000.0;-963569000.0;-866116000.0;-218019000.0;15267494000.0;-7394280000.0;7873214000.0;-497409000.0;7251898000.0;809043000.0;8060941000.0;8060941000.0;4316090000.0;0.0;3949822000.0;0.0;9331103000.0;1532128000.0;9984338000.0;10640881000.0;2793508000.0;622307000.0;5121391000.0;2530145000.0;0.0;0.0;15734684000.0;1821195000.0;1286863000.0;851385000.0;5741284000.0;468014000.0;2045474000.0;5962549000.0;-4894310000.0;1068239000.0;-422348000.0;645891000.0;-418167000.0;227724000.0;-104552000.0;123172000.0;123172000.0;10372668000.0;10372668000.0;10710506000.0;1280544000.0;-1381785000.0;-1747667000.0;-1848908000.0;18408445000.0;-9937125000.0;8471320000.0;-615819000.0;7711269000.0;703305000.0;8414574000.0;8414574000.0;123172000.0;9712998000.0;9984338000.0;-271340000.0;-615819000.0;11379187000.0;10138647000.0;1240540000.0;6164997000.0;4316090000.0;1848907000.0;9018493000.0;11222464000.0;-2203971000.0;3422923000.0;5121391000.0;-1698468000.0;18621065000.0;15734684000.0;2886381000.0;-4552853000.0
2017-06-30;20257;2016-12-31;2016-06-30;101505000.0;0.0;173058000.0;0.0;4679127000.0;1729927000.0;21519000.0;25166000.0;36991000.0;25299000.0;909370000.0;102707000.0;0.0;0.0;2381087000.0;161167000.0;476795000.0;9613000.0;3042035000.0;594507000.0;671046000.0;323357000.0;-21353000.0;302004000.0;17847000.0;319851000.0;-99867000.0;219984000.0;-12777000.0;207207000.0;207207000.0;4377065000.0;4377065000.0;4293745000.0;716547000.0;-24018000.0;-616196000.0;76333000.0;805628000.0;-34593000.0;771035000.0;-1785000.0;769250000.0;155160000.0;924410000.0;924410000.0;84519000.0;0.0;174975000.0;0.0;4367995000.0;1715713000.0;20048000.0;25615000.0;13648000.0;86932000.0;1000808000.0;98794000.0;0.0;0.0;2411819000.0;143745000.0;410452000.0;10523000.0;3042035000.0;594507000.0;496328000.0;169271000.0;-25695000.0;143576000.0;-25992000.0;117584000.0;-53062000.0;64522000.0;7512000.0;72034000.0;72034000.0;4307588000.0;4307588000.0;4228113000.0;755555000.0;-378994000.0;-393547000.0;-16986000.0;570163000.0;-59394000.0;510769000.0;-1624000.0;509145000.0;90153000.0;599298000.0;599298000.0;72034000.0;21519000.0;20048000.0;1471000.0;-1624000.0;1954878000.0;2275463000.0;-320585000.0;101505000.0;84519000.0;16986000.0;1074367000.0;1200182000.0;-125815000.0;909370000.0;1000808000.0;-91438000.0;2381087000.0;2411819000.0;-30732000.0;236975000.0
2017-06-30;21237;2016-12-31;2016-06-30;493997000.0;132757000.0;315153000.0;163188000.0;885514000.0;440843000.0;6528059000.0;1256554000.0;177249000.0;153454000.0;1243763000.0;129487000.0;0.0;0.0;3699496000.0;107246000.0;252657000.0;79390000.0;8024122000.0;10834000.0;0.0;447283000.0;-331173000.0;116110000.0;-95370000.0;20740000.0;-129852000.0;-109112000.0;3518000.0;-105594000.0;-105594000.0;3577177000.0;3577177000.0;3392170000.0;153094000.0;-53658000.0;-14167000.0;85269000.0;954017000.0;-578649000.0;375368000.0;-100893000.0;274475000.0;36030000.0;310505000.0;310505000.0;368491000.0;100947000.0;260856000.0;175810000.0;889037000.0;430658000.0;6516390000.0;1234687000.0;232101000.0;136507000.0;491500000.0;113802000.0;0.0;0.0;4242052000.0;119195000.0;258265000.0;63376000.0;8024122000.0;18558000.0;0.0;485522000.0;-295392000.0;190130000.0;-81954000.0;108176000.0;-132649000.0;-24473000.0;-16357000.0;-40830000.0;-40830000.0;4480808000.0;4480808000.0;4430193000.0;234510000.0;-92056000.0;-267960000.0;-125506000.0;1030253000.0;-245454000.0;784799000.0;-163449000.0;621350000.0;46918000.0;668268000.0;668268000.0;-40830000.0;6528059000.0;6516390000.0;11669000.0;-163449000.0;1249601000.0;1035610000.0;213991000.0;493997000.0;368491000.0;125506000.0;1740974000.0;993301000.0;747673000.0;1243763000.0;491500000.0;752263000.0;3699496000.0;4242052000.0;-542556000.0;1863565000.0
2017-09-30;2437;2016-12-31;2016-09-30;2361014000.0;5497978000.0;4402278000.0;996632000.0;87120577000.0;26531534000.0;26812925000.0;761739000.0;9659301000.0;1942937000.0;5982651000.0;7295133000.0;1083475000.0;5175013000.0;41008656000.0;24964886000.0;9365486000.0;19956964000.0;31305331000.0;13867170000.0;3018680000.0;8516655000.0;-3572168000.0;4944487000.0;-2150494000.0;2793993000.0;-1489215000.0;1304778000.0;-429661000.0;875117000.0;875117000.0;41739222000.0;41739222000.0;51318820000.0;2776072000.0;-4505762000.0;1119475000.0;-610215000.0;53450728000.0;-22967628000.0;30483100000.0;-1328177000.0;29154923000.0;11890848000.0;41045771000.0;41045771000.0;2445213000.0;7368945000.0;5408542000.0;1040572000.0;83867750000.0;28712882000.0;26083522000.0;672697000.0;11660751000.0;2682331000.0;5467618000.0;7063120000.0;1176835000.0;0.0;40763969000.0;24107735000.0;9608070000.0;21985110000.0;31305331000.0;13867170000.0;3018680000.0;8892350000.0;-3927547000.0;4964803000.0;-2581491000.0;2383312000.0;-1538390000.0;844922000.0;-294764000.0;550158000.0;550158000.0;44064925000.0;44064925000.0;46831978000.0;1929959000.0;-818932000.0;-728175000.0;382852000.0;32648400000.0;-14805422000.0;17842978000.0;-1384529000.0;16458449000.0;6825093000.0;23283542000.0;23283542000.0;550158000.0;26812925000.0;26083522000.0;729403000.0;-1384529000.0;29272652000.0;32010666000.0;-2738014000.0;2361014000.0;2445213000.0;-84199000.0;31138510000.0;28050655000.0;3087855000.0;5982651000.0;5467618000.0;515033000.0;41008656000.0;40763969000.0;244687000.0;4364043000.0
2017-09-30;2453;2016-12-31;2016-09-30;995132000.0;1014188000.0;3436404000.0;49473000.0;10402539000.0;8753088000.0;3775076000.0;10819680000.0;1939593000.0;820453000.0;4836923000.0;3625750000.0;0.0;0.0;10342357000.0;5914442000.0;582206000.0;815017000.0;6294208000.0;1924503000.0;5199855000.0;4895606000.0;-3641470000.0;1254136000.0;-262688000.0;991448000.0;-422912000.0;568536000.0;-135034000.0;433502000.0;433502000.0;12987676000.0;12987676000.0;14255888000.0;228694000.0;-101191000.0;640943000.0;768446000.0;21801949000.0;-10349807000.0;11452142000.0;-601197000.0;10850945000.0;882451000.0;11733396000.0;11733396000.0;582382000.0;690991000.0;3861255000.0;48605000.0;11501491000.0;8620126000.0;2797191000.0;11057685000.0;2186448000.0;1083677000.0;5199471000.0;3632676000.0;0.0;0.0;8856104000.0;5942107000.0;682757000.0;713973000.0;6294208000.0;1924503000.0;5199855000.0;5135822000.0;-4693110000.0;442712000.0;-548126000.0;-105414000.0;12414000.0;-93000000.0;9334000.0;-83666000.0;-83666000.0;12934371000.0;12934371000.0;13287207000.0;2142861000.0;-840537000.0;-1715074000.0;-412750000.0;23296559000.0;-12061699000.0;11234860000.0;-616783000.0;10618077000.0;529385000.0;11147462000.0;11147462000.0;-83666000.0;3775076000.0;2797191000.0;977885000.0;-616783000.0;8285470000.0;7855582000.0;429888000.0;995132000.0;582382000.0;412750000.0;11447460000.0;12349927000.0;-902467000.0;4836923000.0;5199471000.0;-362548000.0;10342357000.0;8856104000.0;1486253000.0;-4033990000.0
2017-09-30;18660;2016-12-31;2016-09-30;6164997000.0;0.0;3765892000.0;0.0;8809442000.0;1493752000.0;9712998000.0;10775613000.0;2728131000.0;681544000.0;3422923000.0;2054188000.0;0.0;0.0;18621065000.0;2001356000.0;1324134000.0;833276000.0;5741284000.0;468015000.0;1995355000.0;4782815000.0;-3657687000.0;1125128000.0;-321483000.0;803645000.0;-416893000.0;386752000.0;-117480000.0;269272000.0;269272000.0;10130138000.0;10130138000.0;10453669000.0;2757232000.0;-1628855000.0;-1466514000.0;-338137000.0;22942989000.0;-11426738000.0;11516251000.0;-752249000.0;10577729000.0;1212124000.0;11789853000.0;11789853000.0;3832155000.0;0.0;4644672000.0;0.0;10125011000.0;1042445000.0;9841148000.0;10487077000.0;4148059000.0;698712000.0;5377869000.0;1911329000.0;0.0;0.0;14443078000.0;1731960000.0;1267570000.0;948448000.0;5741284000.0;468014000.0;2045584000.0;7783946000.0;-6544266000.0;1239680000.0;-349875000.0;889805000.0;-343400000.0;546405000.0;-156208000.0;390197000.0;390197000.0;10372669000.0;10372669000.0;11094960000.0;2100706000.0;-1817553000.0;-2615995000.0;-2332842000.0;29513197000.0;-16793150000.0;12720047000.0;-930473000.0;11574048000.0;1010563000.0;12584611000.0;12584611000.0;390197000.0;9712998000.0;9841148000.0;-128150000.0;-930473000.0;11379187000.0;10297796000.0;1081391000.0;6164997000.0;3832155000.0;2332842000.0;9018493000.0;12307461000.0;-3288968000.0;3422923000.0;5377869000.0;-1954946000.0;18621065000.0;14443078000.0;4177987000.0;-6249734000.0
2017-09-30;20257;2016-12-31;2016-09-30;101505000.0;0.0;173058000.0;0.0;4679127000.0;1729927000.0;21519000.0;25166000.0;36991000.0;25299000.0;909370000.0;102707000.0;0.0;0.0;2381087000.0;161167000.0;476795000.0;9613000.0;3042035000.0;594507000.0;671046000.0;364611000.0;-49831000.0;314780000.0;36537000.0;351317000.0;-92961000.0;258356000.0;-40800000.0;217556000.0;217556000.0;4377065000.0;4377065000.0;4312764000.0;1218261000.0;-291547000.0;-831281000.0;95433000.0;1211059000.0;-75278000.0;1135781000.0;-2491000.0;1133290000.0;225096000.0;1358386000.0;1358386000.0;41876000.0;0.0;165172000.0;0.0;4262324000.0;1650711000.0;21783000.0;26820000.0;17923000.0;102257000.0;1050602000.0;108330000.0;0.0;0.0;2403566000.0;118597000.0;378229000.0;14237000.0;3042035000.0;594507000.0;496328000.0;214899000.0;-47237000.0;167662000.0;-19249000.0;148413000.0;-47384000.0;101029000.0;-3704000.0;97325000.0;97325000.0;4307588000.0;4307588000.0;4255551000.0;1176454000.0;-760842000.0;-475241000.0;-59629000.0;814437000.0;-107732000.0;706705000.0;-2573000.0;704132000.0;125104000.0;829236000.0;829236000.0;97325000.0;21519000.0;21783000.0;-264000.0;-2573000.0;1954878000.0;2487654000.0;-532776000.0;101505000.0;41876000.0;59629000.0;1074367000.0;1279112000.0;-204745000.0;909370000.0;1050602000.0;-141232000.0;2381087000.0;2403566000.0;-22479000.0;423552000.0
2017-09-30;21237;2016-12-31;2016-09-30;493997000.0;132757000.0;315153000.0;163188000.0;885514000.0;440843000.0;6528059000.0;1256554000.0;177249000.0;153454000.0;1243763000.0;129487000.0;0.0;0.0;3699496000.0;107246000.0;252657000.0;79390000.0;8024122000.0;10834000.0;0.0;613017000.0;-432788000.0;180229000.0;-43385000.0;136844000.0;-122733000.0;14111000.0;-18992000.0;-4881000.0;-4881000.0;3577177000.0;3577177000.0;3372660000.0;311534000.0;-83137000.0;-66122000.0;162275000.0;1654257000.0;-917760000.0;736497000.0;-170804000.0;565693000.0;25811000.0;591504000.0;591504000.0;396774000.0;117726000.0;506333000.0;145765000.0;886518000.0;424081000.0;6488023000.0;1225590000.0;332593000.0;182470000.0;561573000.0;148414000.0;0.0;0.0;4196620000.0;119146000.0;258197000.0;83856000.0;8024122000.0;18698000.0;0.0;858300000.0;-537805000.0;320495000.0;-98235000.0;222260000.0;-122269000.0;99991000.0;-44538000.0;55453000.0;55453000.0;4480808000.0;4480808000.0;4486151000.0;330745000.0;-178034000.0;-249934000.0;-97223000.0;1965387000.0;-703777000.0;1261610000.0;-284557000.0;977053000.0;59820000.0;1036873000.0;1036873000.0;55453000.0;6528059000.0;6488023000.0;40036000.0;-284557000.0;1249601000.0;1369346000.0;-119745000.0;493997000.0;396774000.0;97223000.0;1740974000.0;1249588000.0;491386000.0;1243763000.0;561573000.0;682190000.0;3699496000.0;4196620000.0;-497124000.0;1715751000.0
2018-03-31;2437;2017-12-31;2017-03-31;2122128000.0;6924358000.0;4662368000.0;944395000.0;78192669000.0;28708364000.0;27965837000.0;749762000.0;10443752000.0;2671537000.0;6214897000.0;5707709000.0;1518387000.0;7630670000.0;40455493000.0;23317961000.0;9228458000.0;23033963000.0;31305331000.0;13867170000.0;1321854000.0;8862044000.0;-3417264000.0;5444780000.0;-1715770000.0;3729010000.0;-1098867000.0;2630143000.0;-1251991000.0;1378152000.0;1378152000.0;44064925000.0;44064925000.0;45866265000.0;-588489000.0;583948000.0;300377000.0;295836000.0;10816181000.0;-5404521000.0;5411660000.0;-461353000.0;4950307000.0;3609400000.0;8559707000.0;8559707000.0;2077790000.0;6313722000.0;4326312000.0;934876000.0;77101996000.0;28824964000.0;27628145000.0;690207000.0;10092342000.0;2163840000.0;5375387000.0;5646541000.0;1173661000.0;9354743000.0;39856513000.0;22905463000.0;8933504000.0;23016247000.0;31305331000.0;13867170000.0;1321854000.0;8592581000.0;-3750040000.0;4842541000.0;-4065025000.0;777516000.0;-7292000.0;770224000.0;-714086000.0;56138000.0;56138000.0;42752532000.0;42672708000.0;42675420000.0;775806000.0;128316000.0;-1097725000.0;-193603000.0;10381146000.0;-6019933000.0;4361213000.0;-466335000.0;3894878000.0;2562059000.0;6456937000.0;6456937000.0;56138000.0;27965837000.0;27628145000.0;337692000.0;-466335000.0;37358727000.0;36948349000.0;410378000.0;2122128000.0;2077790000.0;44338000.0;34186952000.0;33806514000.0;380438000.0;6214897000.0;5375387000.0;839510000.0;40455493000.0;39856513000.0;598980000.0;-448623000.0
2018-03-31;2453;2017-12-31;2017-03-31;1030257000.0;1058384000.0;4197303000.0;38134000.0;11991823000.0;7792225000.0;2762310000.0;11155928000.0;2342757000.0;819868000.0;2370551000.0;2922017000.0;0.0;0.0;12027146000.0;5807221000.0;734689000.0;678113000.0;6294208000.0;3139726000.0;5728574000.0;4812930000.0;-3435428000.0;1377502000.0;-478633000.0;898869000.0;-392746000.0;506123000.0;-163389000.0;342734000.0;342734000.0;12934371000.0;12934371000.0;13292997000.0;528084000.0;-163706000.0;-517245000.0;-152867000.0;7294297000.0;-3354576000.0;3939721000.0;-201365000.0;3738356000.0;209532000.0;3947888000.0;3947888000.0;422328000.0;438513000.0;3707567000.0;35186000.0;12008990000.0;7821362000.0;2725712000.0;11167780000.0;1623467000.0;678367000.0;2588160000.0;2471537000.0;0.0;0.0;11110656000.0;5826933000.0;724063000.0;687661000.0;6294208000.0;3249276000.0;5729550000.0;4935431000.0;-3729615000.0;1205816000.0;-411804000.0;794012000.0;-157800000.0;636212000.0;-171617000.0;464595000.0;464595000.0;14330136000.0;14148290000.0;14739441000.0;-373067000.0;378313000.0;-613175000.0;-607929000.0;7595456000.0;-3705506000.0;3889950000.0;-212991000.0;3676959000.0;298728000.0;3975687000.0;3975687000.0;464595000.0;2762310000.0;2725712000.0;36598000.0;-212991000.0;8537303000.0;6913109000.0;1624194000.0;1030257000.0;422328000.0;607929000.0;8662284000.0;7548199000.0;1114085000.0;2370551000.0;2588160000.0;-217609000.0;12027146000.0;11110656000.0;916490000.0;-213344000.0
2018-03-31;18660;2017-12-31;2017-03-31;3249642000.0;139000.0;4301283000.0;0.0;10323201000.0;1001550000.0;9787125000.0;10589824000.0;3296870000.0;710303000.0;5292679000.0;1962756000.0;0.0;0.0;14875904000.0;1631253000.0;1249589000.0;961134000.0;5741284000.0;468014000.0;2916736000.0;5538779000.0;-4305648000.0;1233131000.0;-413950000.0;819181000.0;-436138000.0;383043000.0;-150922000.0;232121000.0;232121000.0;10372668000.0;10372668000.0;10593224000.0;272288000.0;-677755000.0;-881717000.0;-1287184000.0;8896526000.0;-4679612000.0;4216914000.0;-305281000.0;3839517000.0;377753000.0;4217270000.0;4217270000.0;3028978000.0;183000.0;4258871000.0;0.0;10267036000.0;1065403000.0;9678537000.0;10552350000.0;2528146000.0;721308000.0;5454449000.0;1636356000.0;0.0;0.0;15352469000.0;1595064000.0;1236496000.0;978315000.0;5741284000.0;468018000.0;2958048000.0;6374654000.0;-5055015000.0;1319639000.0;-343692000.0;975947000.0;-307519000.0;668428000.0;-249024000.0;419404000.0;419404000.0;11186344000.0;11186344000.0;11539223000.0;-463070000.0;-445733000.0;688139000.0;-220664000.0;9673757000.0;-5189576000.0;4484181000.0;-319718000.0;4092954000.0;294210000.0;4387164000.0;4387164000.0;419404000.0;9787125000.0;9678537000.0;108588000.0;-319718000.0;9581212000.0;9603033000.0;-21821000.0;3249642000.0;3028978000.0;220664000.0;11378688000.0;10464792000.0;913896000.0;5292679000.0;5454449000.0;-161770000.0;14875904000.0;15352469000.0;-476565000.0;1682938000.0
2018-03-31;20257;2017-12-31;2017-03-31;56680000.0;0.0;174785000.0;0.0;4268079000.0;1780935000.0;23277000.0;35732000.0;39297000.0;78790000.0;401779000.0;124912000.0;0.0;0.0;2603381000.0;72546000.0;371676000.0;14887000.0;3042035000.0;594507000.0;711010000.0;332320000.0;-37981000.0;294339000.0;24761000.0;319100000.0;-70896000.0;248204000.0;-46837000.0;201367000.0;201367000.0;4307588000.0;4307588000.0;4508955000.0;352450000.0;-222124000.0;-14609000.0;115717000.0;370466000.0;-33627000.0;336839000.0;-815000.0;336024000.0;67816000.0;403840000.0;403840000.0;93131000.0;0.0;176056000.0;0.0;4278796000.0;1799801000.0;22936000.0;38480000.0;23209000.0;61164000.0;429382000.0;108523000.0;0.0;0.0;2620121000.0;69584000.0;364269000.0;15367000.0;3042035000.0;594507000.0;711010000.0;316705000.0;-35052000.0;281653000.0;32473000.0;314126000.0;-51948000.0;262178000.0;-44901000.0;217277000.0;217277000.0;4347552000.0;4347552000.0;4564829000.0;302757000.0;-248485000.0;-17821000.0;36451000.0;353928000.0;-33662000.0;320266000.0;-1484000.0;318782000.0;74228000.0;393010000.0;393010000.0;217277000.0;23277000.0;22936000.0;341000.0;-1484000.0;1946797000.0;2116435000.0;-169638000.0;56680000.0;93131000.0;-36451000.0;644778000.0;622278000.0;22500000.0;401779000.0;429382000.0;-27603000.0;2603381000.0;2620121000.0;-16740000.0;323825000.0
2018-03-31;21237;2017-12-31;2017-03-31;766884000.0;217146000.0;524886000.0;170367000.0;934046000.0;323826000.0;6452811000.0;1319441000.0;293198000.0;199076000.0;422786000.0;215156000.0;331000.0;0.0;3932806000.0;107737000.0;250257000.0;88639000.0;8822219000.0;18144000.0;4775000.0;445436000.0;-220724000.0;224712000.0;-66840000.0;157872000.0;-155691000.0;2181000.0;-14015000.0;-11834000.0;-11834000.0;4480808000.0;4480808000.0;4466654000.0;246494000.0;-30124000.0;-383578000.0;-167208000.0;490957000.0;-110744000.0;380213000.0;-86555000.0;293658000.0;21016000.0;314674000.0;314674000.0;498585000.0;107849000.0;285344000.0;152726000.0;937616000.0;541416000.0;6452230000.0;1309844000.0;205358000.0;137622000.0;691806000.0;153454000.0;192000.0;0.0;3350491000.0;117161000.0;253040000.0;86770000.0;8822057000.0;20258000.0;4775000.0;509867000.0;-288146000.0;221721000.0;-66807000.0;154914000.0;-95953000.0;58961000.0;-22594000.0;36367000.0;36367000.0;5375935000.0;5375935000.0;5414166000.0;316369000.0;-168503000.0;-416165000.0;-268299000.0;561322000.0;-201836000.0;359486000.0;-94519000.0;264967000.0;11233000.0;276200000.0;276200000.0;36367000.0;6452811000.0;6452230000.0;581000.0;-94519000.0;1877257000.0;1191964000.0;685293000.0;766884000.0;498585000.0;268299000.0;1152007000.0;1211442000.0;-59435000.0;422786000.0;691806000.0;-269020000.0;3932806000.0;3350491000.0;582315000.0;-1118198000.0
2018-06-30;2437;2017-12-31;2017-06-30;2122128000.0;6924358000.0;4662368000.0;944395000.0;78192669000.0;28708364000.0;27965837000.0;749762000.0;10443752000.0;2671537000.0;6214897000.0;5707709000.0;1518387000.0;7630670000.0;40455493000.0;23317961000.0;9228458000.0;23033963000.0;31305331000.0;13867170000.0;1321854000.0;9094137000.0;-3244540000.0;5849597000.0;-3606085000.0;2243512000.0;-1715957000.0;527555000.0;-183463000.0;344092000.0;344092000.0;0.0;0.0;0.0;694174000.0;-167876000.0;25499000.0;551797000.0;21714388000.0;-10236204000.0;11478184000.0;-918266000.0;10559918000.0;5247741000.0;15807659000.0;15807659000.0;2497910000.0;6670323000.0;4406686000.0;927410000.0;78747339000.0;29047734000.0;27159926000.0;711660000.0;7624072000.0;2732756000.0;5214513000.0;5652486000.0;1236726000.0;10911968000.0;40689647000.0;25024903000.0;8909316000.0;23528729000.0;31305331000.0;13867170000.0;1321854000.0;12288492000.0;-4097415000.0;8191077000.0;-3381472000.0;4809605000.0;-552898000.0;4256707000.0;-1424782000.0;2831925000.0;2831925000.0;42752532000.0;42672708000.0;45428586000.0;1904467000.0;-236132000.0;-1693000000.0;-24665000.0;24904576000.0;-11546994000.0;13357582000.0;-949293000.0;12408289000.0;6509084000.0;18917373000.0;18917373000.0;2831925000.0;27965837000.0;27159926000.0;805911000.0;-949293000.0;37358727000.0;41287043000.0;-3928316000.0;2122128000.0;2497910000.0;-375782000.0;34186952000.0;33372521000.0;814431000.0;6214897000.0;5214513000.0;1000384000.0;40455493000.0;40689647000.0;-234154000.0;6302442000.0
