DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_7.04.01;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_1.01_pred_arimax;VL_CONTA_1.01.01_pred_arimax;VL_CONTA_1.02.03_pred_arimax;VL_CONTA_2.01_pred_arimax;VL_CONTA_2.01.04_pred_arimax;VL_CONTA_2.02.01_pred_arimax;VL_CONTA_PENULTIMO_1.01_pred_arimax;VL_CONTA_PENULTIMO_1.01.01_pred_arimax;VL_CONTA_PENULTIMO_1.02.03_pred_arimax;VL_CONTA_PENULTIMO_2.01_pred_arimax;VL_CONTA_PENULTIMO_2.01.04_pred_arimax;VL_CONTA_PENULTIMO_2.02.01_pred_arimax;VL_CONTA_3.11_pred_arimax;VL_CONTA_7.04.01_pred_arimax
2012-11-19;20257.0;965538802.1978022;-1019683164.8351648;523087.9120879121;-1163457000.0;19573054.945054945;-1148146857.142857;680182780.2197802;264268373.62637362;-586934428.5714285;-1895800989.0109892;489010428.57142854;-1068538.4615384615;606023351.6483517;11892857.142857144;1836087.9120879122;-276079395.60439557;2084340.6593406594;-243470329.67032966;632119505.4945055;-141547384.61538464;43025956.04395604;-402576417.5824176;965472554.1217413;-1019539164.3311826;522961.22979052074;-1162793512.7756088;-1147497957.8751233;679949415.4827291;605757084.6098702;11888016.362550737;1834729.0305620395;-275961401.196522;-243365842.481828;631606371.4411514;264280864.58527887;-1068712.1480347791
2012-11-20;20257.0;955962258.2417582;-1008975868.1318681;512829.6703296703;-1174637000.0;19547456.043956045;-1158188214.2857144;689566175.8241758;263562901.0989011;-588210857.1428572;-1881479708.7912087;466262357.1428571;-1063769.2307692308;618143818.6813186;12130714.285714285;1848829.6703296704;-281600983.5164835;2126027.472527473;-248339736.26373628;644761895.6043956;-144530692.30769232;42691835.16483517;-399641565.93406594;955897950.3180187;-1008834930.9832809;512708.79099532403;-1173968847.2509322;-1157535054.5955024;689330834.2147564;617875371.7923312;12125830.599174738;1847454.9937780253;-281481996.9416275;-248234374.0183325;644242505.9740292;263575441.29504412;-1063943.0694155328
2012-11-21;20257.0;946385714.2857143;-998268571.4285713;502571.4285714285;-1185817000.0;19521857.14285714;-1168229571.4285715;698949571.4285715;262857428.57142857;-589487285.7142857;-1867158428.5714285;443514285.7142856;-1059000.0;630264285.7142857;12368571.42857143;1861571.4285714286;-287122571.4285714;2167714.285714286;-253209142.85714287;657404285.7142857;-147514000.0;42357714.28571428;-396706714.28571427;946323346.5142962;-998130697.6353788;502456.3522001271;-1185144181.726256;-1167572151.3158815;698712252.9467837;629993658.9747921;12363644.835798731;1860180.988364283;-287002592.6867329;-253102905.55483705;656878640.506907;262870018.00480935;-1059173.9907962861
2012-11-22;20257.0;936809170.3296703;-987561274.7252747;492313.18681318685;-1196997000.0;19496258.241758242;-1178270928.5714285;708332967.032967;262151956.04395604;-590763714.2857143;-1852837148.3516483;420766214.28571415;-1054230.7692307692;642384752.7472527;12606428.571428573;1874313.1868131869;-292644159.3406593;2209401.098901099;-258078549.45054945;670046675.8241758;-150497307.6923077;42023593.40659341;-393771862.6373626;936748742.7105737;-987426464.2874764;492203.91340493015;-1196319516.201579;-1177609248.0362604;708093671.6788107;642111946.1572535;12601459.072422737;1872907.0139116691;-292523188.4318383;-257971437.09134158;669514775.0397848;262164594.7145746;-1054404.91217704
2012-11-23;20257.0;927232626.3736264;-976853978.021978;482054.94505494507;-1208177000.0;19470659.34065934;-1188312285.7142859;717716362.6373626;261446483.51648352;-592040142.8571428;-1838515868.1318681;398018142.8571429;-1049461.5384615385;654505219.7802198;12844285.714285715;1887054.945054945;-298165747.25274724;2251087.912087912;-262947956.04395604;682689065.9340659;-153480615.3846154;41689472.527472526;-390837010.989011;927174138.906851;-976722230.9395746;481951.47460973344;-1207494850.676903;-1187646344.7566397;717475090.4108377;654230233.3397144;12839273.309046734;1885633.0700163767;-298043784.1769436;-262839968.62784606;682150909.5726625;261459171.42433983;-1049635.8335577934
2012-11-24;20257.0;917656082.4175824;-966146681.3186812;471796.7032967033;-1219357000.0;19445060.43956044;-1198353642.857143;727099758.2417582;260741010.989011;-593316571.4285715;-1824194587.912088;375270071.42857146;-1044692.3076923077;666625686.8131868;13082142.857142858;1899796.7032967033;-303687335.16483516;2292774.7252747254;-267817362.63736263;695331456.043956;-156463923.07692307;41355351.648351654;-387902159.3406594;917599535.1031286;-966017997.5916727;471699.0358145365;-1218670185.1522262;-1197683441.4770188;726856509.1428651;666348520.5221757;13077087.545670727;1898359.1562798643;-303564379.92204905;-267708500.16435057;694787044.10554;260753748.13410506;-1044866.754938547
2012-11-25;20257.0;908079538.4615384;-955439384.6153846;461538.4615384615;-1230537000.0;19419461.53846154;-1208395000.0;736483153.8461537;260035538.46153846;-594593000.0;-1809873307.6923077;352522000.0;-1039923.0769230769;678746153.8461539;13320000.0;1912538.4615384615;-309208923.0769231;2334461.5384615385;-272686769.2307692;707973846.1538463;-159447230.76923078;41021230.76923077;-384967307.6923077;908024931.2994059;-955313764.2437705;461446.59701933956;-1229845519.62755;-1207720538.1973977;736237927.8748922;678466807.7046365;13314901.78229473;1911085.2723087887;-309084975.66715443;-272577031.7008551;707423178.6384177;260048324.84387034;-1040097.6763193008
2012-11-26;20257.0;898502994.5054945;-944732087.9120879;451280.2197802197;-1241717000.0;19393862.637362637;-1218436357.142857;745866549.4505494;259330065.93406594;-595869428.5714285;-1795552027.4725275;329773928.57142854;-1035153.8461538461;690866620.8791208;13557857.142857144;1925280.2197802197;-314730510.989011;2376148.3516483516;-277556175.82417583;720616236.2637364;-162430538.46153846;40687109.89010989;-382032456.04395604;898450327.4956834;-944609530.8958687;451194.15822414256;-1241020854.102873;-1217757634.9177763;745619346.6069192;690585094.8870977;13552716.018918727;1923811.4177149385;-314605571.4122599;-277445563.23735964;720059313.1712958;259342901.5536356;-1035328.5977000542
2012-11-27;20257.0;888926450.5494505;-934024791.2087911;441021.97802197805;-1252897000.0;19368263.736263737;-1228477714.2857144;755249945.054945;258624593.4065934;-597145857.1428571;-1781230747.2527473;307025857.1428571;-1030384.6153846154;702987087.9120879;13795714.285714287;1938021.978021978;-320252098.9010989;2417835.164835165;-282425582.4175824;733258626.3736265;-165413846.15384617;40352989.01098901;-379097604.3956044;888875723.6919608;-933905297.5479668;440941.71942894574;-1252196188.578197;-1227794731.6381555;755000765.3389466;702703382.0695587;13790530.255542727;1936537.5921151629;-320126167.1573651;-282314094.7738642;732695447.7041734;258637478.26340076;-1030559.5190808078
2012-11-28;20257.0;879349906.5934066;-923317494.5054945;430763.73626373627;-1264077000.0;19342664.835164834;-1238519071.4285715;764633340.6593406;257919120.8791209;-598422285.7142857;-1766909467.032967;284277785.7142856;-1025615.3846153846;715107554.9450549;14033571.42857143;1950763.7362637362;-325773686.81318676;2459521.9780219784;-287294989.010989;745901016.4835166;-168397153.84615386;40018868.13186813;-376162752.7472527;879301119.8882383;-923201064.2000643;430689.28063374903;-1263371523.0535207;-1237831828.3585346;764382184.0709739;714821669.2520199;14028344.492166726;1949263.7951313104;-325646762.9024705;-287182626.3103686;745331582.2370512;257932054.97316605;-1025790.4404615614
2012-11-29;20257.0;869773362.6373626;-912610197.8021977;420505.4945054945;-1275257000.0;19317065.934065934;-1248560428.5714288;774016736.2637362;257213648.35164836;-599698714.2857143;-1752588186.8131866;261529714.28571415;-1020846.1538461538;727228021.978022;14271428.571428573;1963505.4945054944;-331295274.7252747;2501208.7912087915;-292164395.6043956;758543406.5934067;-171380461.53846154;39684747.25274725;-373227901.0989011;869726516.0845158;-912496830.8521625;420436.841838552;-1274546857.5288439;-1247868925.0789135;773763602.803001;726939956.4344807;14266158.72879072;1961990.026390161;-331167358.64757586;-292051157.8468732;757967716.7699289;257226631.6829313;-1021021.361842315
2012-11-30;20257.0;860196818.6813186;-901902901.098901;410247.2527472527;-1286437000.0;19291467.03296703;-1258601785.7142859;783400131.8681319;256508175.82417583;-600975142.8571428;-1738266906.5934067;238781642.85714293;-1016076.923076923;739348489.010989;14509285.714285715;1976247.2527472526;-336816862.6373626;2542895.6043956047;-297033802.1978022;771185796.7032968;-174363769.23076925;39350626.37362637;-370293049.4505495;860151912.2807933;-901792597.5042604;410184.403043355;-1285722192.0041678;-1257906021.799293;783145021.5350283;739058243.616942;14503972.965414723;1974716.2855233606;-336687954.3926812;-296919689.3833778;770603851.3028065;256521208.3926965;-1016252.2832230685
2012-12-01;20257.0;850620274.7252747;-891195604.3956044;399989.01098901103;-1297617000.0;19265868.13186813;-1268643142.857143;792783527.4725274;255802703.29670328;-602251571.4285715;-1723945626.3736262;216033571.42857146;-1011307.6923076923;751468956.043956;14747142.857142858;1988989.010989011;-342338450.5494505;2584582.417582418;-301903208.7912088;783828186.8131869;-177347076.92307693;39016505.494505495;-367358197.8021978;850577308.4770707;-891088364.1563586;399931.96424815815;-1296897526.479491;-1267943118.5196714;792526440.2670556;751176530.7994028;14741787.202038718;1987442.572167362;-342208550.1377866;-301788220.9198821;783239985.8356842;255815785.10246176;-1011483.2046038222
2012-12-02;20257.0;841043730.7692307;-880488307.6923076;389730.76923076925;-1308797000.0;19240269.230769232;-1278684500.0;802166923.076923;255097230.76923078;-603528000.0;-1709624346.1538463;193285500.0;-1006538.4615384615;763589423.076923;14985000.0;2001730.7692307692;-347860038.46153843;2626269.230769231;-306772615.38461536;796470576.923077;-180330384.61538464;38682384.615384616;-364423346.15384614;841002704.6733482;-880384130.8084565;389679.5254529614;-1308072860.954815;-1277980215.2400506;801907858.9990826;763294817.9818642;14979601.438662719;2000168.8859633575;-347729145.882892;-306656752.45638674;795876120.368562;255110361.81222695;-1006714.1259845757
2012-12-03;20257.0;831467186.8131868;-869781010.9890109;379472.52747252746;-1319977000.0;19214670.32967033;-1288725857.142857;811550318.6813186;254391758.24175823;-604804428.5714285;-1695303065.9340658;170537428.57142854;-1001769.2307692308;775709890.1098901;15222857.142857144;2014472.5274725275;-353381626.37362635;2667956.043956044;-311642021.978022;809112967.0329671;-183313692.30769232;38348263.73626374;-361488494.5054945;831428100.8696256;-869679897.4605542;379427.08665776433;-1319248195.4301379;-1288017311.9604292;811289277.73111;775413105.1643251;15217415.675286718;2012895.2265572199;-353249741.62799746;-311525283.99289113;808512254.9014397;254404938.5219923;-1001945.0473653293
2012-12-04;20257.0;821890642.8571428;-859073714.2857143;369214.2857142857;-1331157000.0;19189071.42857143;-1298767214.2857144;820933714.2857143;253686285.71428573;-606080857.1428571;-1680981785.7142859;147789357.14285707;-997000.0;787830357.1428572;15460714.285714287;2027214.2857142857;-358903214.28571427;2709642.8571428573;-316511428.5714286;821755357.1428572;-186297000.0;38014142.85714286;-358553642.85714287;821853497.0659031;-858975664.1126524;369174.6478625675;-1330423529.9054618;-1298054408.6808083;820670696.4631373;787531392.3467863;15455229.911910716;2025621.593599442;-358770337.3731028;-316393815.52939576;821148389.4343176;253699515.2317574;-997175.9687460829
2012-12-05;20257.0;812314098.9010988;-848366417.5824175;358956.0439560439;-1342337000.0;19163472.527472526;-1308808571.4285715;830317109.8901099;252980813.18681318;-607357285.7142857;-1666660505.4945054;125041285.71428561;-992230.7692307692;799950824.1758242;15698571.42857143;2039956.043956044;-364424802.1978022;2751329.6703296704;-321380835.16483516;834397747.2527473;-189280307.6923077;37680021.97802198;-355618791.2087912;812278893.2621804;-848271430.7647505;358922.20906737057;-1341598864.380785;-1308091505.401188;830052115.1951644;799649679.5292474;15693044.148534715;2038347.986745072;-364290933.11820817;-321262347.06590027;833784523.9671953;252994091.94152278;-992406.8901268366
2012-12-06;20257.0;802737554.9450549;-837659120.8791208;348697.80219780223;-1353517000.0;19137873.626373626;-1318849928.5714288;839700505.4945054;252275340.65934065;-608633714.2857143;-1652339225.2747254;102293214.28571415;-987461.5384615385;812071291.2087913;15936428.571428573;2052697.8021978023;-369946390.1098901;2793016.4835164836;-326250241.7582418;847040137.3626374;-192263615.3846154;37345901.0989011;-352683939.5604396;802704289.458458;-837567197.4168482;348669.7702721736;-1352774198.8561087;-1318128602.1215663;839433533.9271917;811767966.7117083;15930858.38515871;2051074.4056536597;-369811528.8633136;-326130878.6024047;846420658.5000728;252288668.65128794;-987637.8115075903
2012-12-07;20257.0;793161010.9890109;-826951824.1758242;338439.56043956045;-1364697000.0;19112274.725274727;-1328891285.7142859;849083901.098901;251569868.13186812;-609910142.8571428;-1638017945.054945;79545142.85714293;-982692.3076923077;824191758.2417582;16174285.714285715;2065439.5604395606;-375467978.021978;2834703.2967032967;-331119648.35164833;859682527.4725275;-195246923.0769231;37011780.21978022;-349749087.9120879;793129685.6547353;-826862964.0689465;338417.33147697704;-1363949533.331432;-1328165698.841946;848814952.6592188;823886253.8941697;16168672.621782713;2063800.8499891958;-375332124.6084188;-330999410.1389093;859056793.0329505;251583245.36105314;-982868.7328883437
2012-12-08;20257.0;783584467.032967;-816244527.4725274;328181.31868131866;-1375877000.0;19086675.824175823;-1338932642.857143;858467296.7032967;250864395.6043956;-611186571.4285715;-1623696664.8351648;56797071.42857146;-977923.0769230769;836312225.2747253;16412142.857142858;2078181.3186813188;-380989565.93406594;2876390.10989011;-335989054.94505495;872324917.5824176;-198230230.76923078;36677659.34065934;-346814236.26373625;783555081.8510128;-816158730.7210443;328164.89268178;-1375124867.8067558;-1338202795.5623243;858196371.3912458;836004541.0766306;16406486.85840671;2076527.319420049;-380852720.35352427;-335867941.67541367;871692927.5658282;250877822.07081842;-978099.6542690975
2012-12-09;20257.0;774007923.076923;-805537230.7692307;317923.0769230769;-1387057000.0;19061076.923076924;-1348974000.0;867850692.3076923;250158923.07692307;-612463000.0;-1609375384.6153846;34049000.0;-973153.8461538461;848432692.3076923;16650000.0;2090923.076923077;-386511153.8461538;2918076.9230769235;-340858461.53846157;884967307.6923077;-201213538.46153846;36343538.461538464;-343879384.6153846;773980478.0472904;-805454497.373142;317912.4538865829;-1386300202.2820792;-1348239892.2827034;867577790.1232731;848122828.2590916;16644301.095030708;2089253.813618917;-386373316.0986297;-340736473.2119183;884329062.098706;250172398.78058368;-973330.5756498509
2012-12-10;20257.0;764431379.120879;-794829934.065934;307664.8351648352;-1398237000.0;19035478.02197802;-1359015357.142857;877234087.9120879;249453450.54945055;-613739428.5714285;-1595054104.3956044;11300928.571428537;-968384.6153846154;860553159.3406594;16887857.142857146;2103664.835164835;-392032741.7582417;2959763.7362637366;-345727868.1318681;897609697.8021978;-204196846.15384617;36009417.582417585;-340944532.96703297;764405874.2435678;-794750264.0252403;307660.0150913861;-1397475536.7574027;-1358276989.003082;876959208.8553003;860241115.4415525;16882115.331654705;2101980.332262767;-391893911.843735;-345605004.7484228;896965196.6315838;249466975.49034885;-968561.4970306044
2012-12-11;20257.0;754854835.1648351;-784122637.3626373;297406.5934065934;-1409417000.0;19009879.12087912;-1369056714.2857144;886617483.5164834;248747978.02197802;-615015857.1428571;-1580732824.1758242;-11447142.857142925;-963615.3846153846;872673626.3736264;17125714.285714287;2116406.5934065934;-397554329.67032963;3001450.5494505498;-350597274.72527474;910252087.9120879;-207180153.84615386;35675296.703296706;-338009681.31868136;754831270.4398453;-784046030.6773381;297407.5762961894;-1408650871.232726;-1368314085.7234612;886340627.5873276;872359402.6240139;17119929.568278708;2114706.875032777;-397414507.58884037;-350473536.28492725;909601331.1644616;248761552.20011413;-963792.4184113581
2012-12-12;20257.0;745278291.2087911;-773415340.6593406;287148.35164835164;-1420597000.0;18984280.21978022;-1379098071.4285715;896000879.120879;248042505.4945055;-616292285.7142857;-1566411543.956044;-34195214.28571439;-958846.1538461538;884794093.4065934;17363571.42857143;2129148.3516483516;-403075917.58241755;3043137.362637363;-355466681.3186813;922894478.0219781;-210163461.53846157;35341175.82417582;-335074829.6703297;745256666.6361227;-773341797.3294363;287155.13750099234;-1419826205.7080498;-1378351182.4438407;895722046.3193545;884477689.8064748;17357743.804902703;2127433.4416142823;-402935103.33394575;-355342067.82143193;922237465.6973393;248056128.9098794;-959023.3397921117
2012-12-13;20257.0;735701747.2527472;-762708043.9560438;276890.10989010986;-1431777000.0;18958681.31868132;-1389139428.5714288;905384274.7252747;247337032.96703297;-617568714.2857143;-1552090263.7362638;-56943285.71428585;-954076.923076923;896914560.4395604;17601428.57142857;2141890.10989011;-408597505.49450547;3084824.175824176;-360336087.9120879;935536868.1318682;-213146769.23076925;35007054.94505495;-332139978.021978;735682062.8324002;-762637563.9815344;276902.6987057955;-1431001540.1833732;-1388388279.1642191;905103465.051382;896595976.9889358;17595558.041526705;2140160.031696726;-408455699.0790512;-360210599.3579363;934873600.2302171;247350705.61964464;-954254.2611728652
2012-12-14;20257.0;726125203.2967032;-752000747.2527472;266631.8681318681;-1442957000.0;18933082.41758242;-1399180785.7142859;914767670.3296703;246631560.43956044;-618845142.8571428;-1537768983.5164835;-79691357.14285707;-949307.6923076923;909035027.4725275;17839285.714285716;2154631.868131868;-414119093.4065934;3126510.989010989;-365205494.50549453;948179258.2417583;-216130076.92307693;34672934.06593406;-329205126.37362635;726107459.0286776;-751933330.633632;266650.2599105986;-1442176874.658697;-1398425375.8845987;914484883.7834092;908714264.1713969;17833372.2781507;2152886.6449735984;-413976294.8241566;-365079130.8944409;947509734.7630947;246645282.32940984;-949485.1825536189
2012-12-15;20257.0;716548659.3406593;-741293450.5494505;256373.6263736264;-1454137000.0;18907483.516483516;-1409222142.857143;924151065.9340659;245926087.91208792;-620121571.4285715;-1523447703.2967033;-102439428.57142854;-944538.4615384615;921155494.5054945;18077142.85714286;2167373.6263736263;-419640681.3186813;3168197.8021978023;-370074901.0989011;960821648.3516484;-219113384.61538464;34338813.18681319;-326270274.7252747;716532855.2249551;-741229097.2857301;256397.82111540157;-1453352209.13402;-1408462472.6049771;923866302.5154364;920832551.3538581;18071186.514774702;2165613.2811423894;-419496890.5692619;-369947662.43094546;960145869.2959725;245939859.0391751;-944716.1039343724
2012-12-16;20257.0;706972115.3846153;-730586153.8461537;246115.38461538462;-1465317000.0;18881884.615384616;-1419263500.0;933534461.5384614;245220615.3846154;-621398000.0;-1509126423.0769231;-125187500.0;-939769.2307692308;933275961.5384616;18315000.0;2180115.3846153845;-425162269.2307692;3209884.6153846155;-374944307.6923077;973464038.4615386;-222096692.30769232;34004692.307692304;-323335423.0769231;706958251.4212325;-730524863.9378283;246145.3823202049;-1464527543.609344;-1418499569.3253562;933247721.2474637;932950838.536319;18309000.751398697;2178339.9399045324;-425017486.31436735;-374816193.9674499;972782003.8288502;245234435.74894035;-939947.025315126
2012-12-17;20257.0;697395571.4285713;-719878857.1428571;235857.14285714284;-1476497000.0;18856285.714285713;-1429304857.142857;942917857.1428571;244515142.85714287;-622674428.5714285;-1494805142.857143;-147935571.42857146;-935000.0;945396428.5714285;18552857.142857146;2192857.1428571427;-430683857.14285713;3251571.4285714286;-379813714.28571427;986106428.5714287;-225080000.0;33670571.42857143;-320400571.42857146;697383647.61751;-719820630.589926;235892.9435250079;-1475702878.0846672;-1428536666.0457356;942629139.9794908;945069125.7187804;18546814.988022693;2191066.620965357;-430538082.0594727;-379684725.50395447;985418138.3617281;244529012.45870554;-935177.9466958796
2012-12-18;20257.0;687819027.4725274;-709171560.4395604;225598.90109890106;-1487677000.0;18830686.813186813;-1439346214.2857144;952301252.7472527;243809670.32967034;-623950857.1428571;-1480483862.6373627;-170683642.85714293;-930230.7692307692;957516895.6043956;18790714.285714287;2205598.901098901;-436205445.05494505;3293258.241758242;-384683120.8791209;998748818.6813188;-228063307.6923077;33336450.54945055;-317465719.7802198;687809043.8137873;-709116397.2420242;225640.50472981101;-1486878212.559991;-1438573762.7661142;952010558.711518;957187412.9012411;18784629.224646695;2203793.3240340343;-436058677.804578;-384553257.0404589;998054272.8946058;243823589.16847083;-930408.8680766333
2012-12-19;20257.0;678242483.5164834;-698464263.7362636;215340.6593406594;-1498857000.0;18805087.912087914;-1449387571.4285715;961684648.3516483;243104197.8021978;-625227285.7142857;-1466162582.4175825;-193431714.2857144;-925461.5384615385;969637362.6373626;19028571.42857143;2218340.659340659;-441727032.9670329;3334945.0549450554;-389552527.4725275;1011391208.7912089;-231046615.3846154;33002329.67032967;-314530868.1318681;678234440.0100648;-698412163.8941221;215388.06593461405;-1498053547.035314;-1448610859.4864938;961391977.4435453;969305700.0837024;19022443.46127069;2216520.048823528;-441579273.5496834;-389421788.5769634;1010690407.4274833;243118165.8782361;-925639.7894573869
2012-12-20;20257.0;668665939.5604395;-687756967.032967;205082.4175824176;-1510037000.0;18779489.01098901;-1459428928.5714288;971068043.956044;242398725.27472526;-626503714.2857143;-1451841302.1978023;-216179785.71428585;-920692.3076923077;981757829.6703297;19266428.57142857;2231082.417582418;-447248620.8791208;3376631.8681318685;-394421934.06593406;1024033598.901099;-234029923.0769231;32668208.791208792;-311596016.48351645;668659836.2063423;-687707930.54622;205135.62713941737;-1509228881.510638;-1458647956.2068722;970773396.1755726;981423987.2661632;19260257.69789469;2229246.7950505475;-447099869.2947887;-394290320.113468;1023326541.960361;242412742.5880013;-920870.7108381405
2012-12-21;20257.0;659089395.6043955;-677049670.3296703;194824.17582417582;-1521217000.0;18753890.10989011;-1469470285.7142859;980451439.5604395;241693252.74725276;-627780142.8571428;-1437520021.978022;-238927857.14285707;-915923.0769230769;993878296.7032967;19504285.714285716;2243824.1758241756;-452770208.79120874;3418318.6813186817;-399291340.6593407;1036675989.0109891;-237013230.76923078;32334087.912087914;-308661164.83516484;659085232.4026198;-677003697.198318;194883.18834422037;-1520404215.9859612;-1468685052.9272518;980154814.9075998;993542274.4486246;19498071.934518687;2241973.5624354975;-452620465.0398942;-399158851.6499724;1035962676.4932388;241707319.29776648;-916101.6322188941
2012-12-22;20257.0;649512851.6483516;-666342373.6263735;184565.93406593404;-1532397000.0;18728291.208791208;-1479511642.857143;989834835.1648351;240987780.2197802;-629056571.4285715;-1423198741.7582417;-261675928.57142854;-911153.8461538461;1005998763.7362638;19742142.85714286;2256565.9340659343;-458291796.70329666;3460005.494505495;-404160747.25274724;1049318379.1208792;-239996538.46153846;31999967.032967035;-305726313.1868132;649510628.5988972;-666299463.8504161;184630.7495490234;-1531579550.4612849;-1478722149.6476307;989536233.6396269;1005660561.6310856;19735886.171142694;2254700.3507024245;-458141060.7849995;-404027383.186477;1048598811.0261165;241001896.00753182;-911332.5535996474
2012-12-23;20257.0;639936307.6923076;-655635076.9230769;174307.69230769225;-1543577000.0;18702692.307692308;-1489553000.0;999218230.7692307;240282307.6923077;-630333000.0;-1408877461.5384614;-284424000.0;-906384.6153846154;1018119230.7692307;19980000.0;2269307.692307692;-463813384.6153846;3501692.307692308;-409030153.84615386;1061960769.2307693;-242979846.15384617;31665846.153846156;-302791461.53846157;639936024.7951747;-655595230.502514;174378.31075382652;-1542754884.9366083;-1488759246.3680093;998917652.3716543;1017778848.8135465;19973700.40776669;2267427.1595789827;-463661656.53010494;-408895914.72298145;1061234945.5589944;240296472.717297;-906563.4749804011
2012-12-24;20257.0;630359763.7362636;-644927780.2197801;164049.4505494506;-1554757000.0;18677093.406593405;-1499594357.142857;1008601626.3736264;239576835.16483516;-631609428.5714285;-1394556181.3186812;-307172071.42857146;-901615.3846153845;1030239697.8021978;20217857.142857146;2282049.4505494507;-469334972.5274725;3543379.120879121;-413899560.4395604;1074603159.3406594;-245963153.84615386;31331725.274725277;-299856609.8901099;630361420.9914521;-644890997.1546121;164125.8719586296;-1553930219.411932;-1498796343.0883882;1008299071.1036812;1029897135.9960076;20211514.644390684;2280153.9887963654;-469182252.2752103;-413764446.259486;1073871080.0918722;239591049.42706227;-901794.3963611549
2012-12-25;20257.0;620783219.7802197;-634220483.5164834;153791.2087912088;-1565937000.0;18651494.505494505;-1509635714.2857144;1017985021.978022;238871362.63736263;-632885857.1428571;-1380234901.098901;-329920142.8571429;-896846.1538461538;1042360164.8351648;20455714.285714287;2294791.2087912085;-474856560.4395604;3585065.9340659343;-418768967.03296703;1087245549.4505496;-248946461.53846157;30997604.395604398;-296921758.2417582;620786817.1877296;-634186763.8067096;153873.43316343287;-1565105553.8872552;-1508833439.8087668;1017680489.8357085;1042015423.1784688;20449328.881014686;2292880.8380892873;-474702848.02031577;-418632977.7959904;1086507214.6247497;238885626.13682744;-897025.3177419081
2012-12-26;20257.0;611206675.8241757;-623513186.8131868;143532.96703296702;-1577117000.0;18625895.604395606;-1519677071.4285715;1027368417.5824175;238165890.1098901;-634162285.7142857;-1365913620.8791208;-352668214.2857144;-892076.923076923;1054480631.8681319;20693571.42857143;2307532.967032967;-480378148.35164833;3626752.7472527474;-423638373.62637365;1099887939.5604396;-251929769.23076925;30663483.51648352;-293986906.59340656;611212213.384007;-623482530.458808;143620.99436823587;-1576280888.3625789;-1518870536.5291464;1027061908.5677357;1054133710.3609298;20687143.11763868;2305607.7071959097;-480223443.7654211;-423501509.332495;1099143349.1576276;238180202.84659272;-892256.239122662
2012-12-27;20257.0;601630131.8681318;-612805890.10989;133274.72527472524;-1588297000.0;18600296.703296702;-1529718428.5714288;1036751813.1868131;237460417.58241758;-635438714.2857143;-1351592340.6593406;-375416285.71428585;-887307.6923076923;1066601098.9010988;20931428.57142857;2320274.7252747254;-485899736.26373625;3668439.5604395606;-428507780.2197802;1112530329.6703298;-254913076.92307693;30329362.637362637;-291052054.94505495;601637609.5802845;-612778297.110906;133368.55557303893;-1587456222.8379023;-1528907633.2495248;1036443327.2997626;1066251997.543391;20924957.354262676;2318334.5958578195;-485744039.5105264;-428370040.86899966;1111779483.6905053;237474779.55635798;-887487.1605034154
2012-12-28;20257.0;592053587.9120878;-602098593.4065933;123016.48351648345;-1599477000.0;18574697.802197803;-1539759785.7142859;1046135208.7912087;236754945.05494505;-636715142.8571428;-1337271060.4395604;-398164357.1428571;-882538.4615384615;1078721565.9340658;21169285.714285716;2333016.4835164836;-491421324.17582417;3710126.3736263737;-433377186.8131868;1125172719.7802198;-257896384.61538464;29995241.758241758;-288117203.29670334;592063005.776562;-602074063.7630037;123116.11677784199;-1598631557.3132262;-1538944729.9699044;1045824746.03179;1078370284.7258518;21162771.59088668;2331061.503819965;-491264635.25563186;-433238572.40550405;1124415618.2233832;236769356.2661232;-882718.081884169
2012-12-29;20257.0;582477043.9560438;-591391296.7032967;112758.24175824178;-1610657000.0;18549098.9010989;-1549801142.857143;1055518604.3956044;236049472.52747253;-637991571.4285715;-1322949780.2197802;-420912428.57142854;-877769.2307692308;1090842032.967033;21407142.85714286;2345758.241758242;-496942912.0879121;3751813.186813187;-438246593.4065934;1137815109.89011;-260879692.30769235;29661120.87912088;-285182351.64835167;582488401.9728394;-591369830.415102;112863.67798264511;-1609806891.7885492;-1548981826.6902835;1055206164.7638173;1090488571.9083128;21400585.827510685;2343788.430830624;-496785231.00073713;-438107103.9420087;1137051752.7562604;236063932.97588843;-877949.0032649228
