DT_REFER;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2018-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.02;Fornecedores;3229917000.0
2018-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;710303000.0
2018-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.03;Obrigações Fiscais;470760000.0
2018-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;5292680000.0
2018-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.04;Empréstimos e Financiamentos;4396744000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;11378687000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01;Passivo Circulante;11047179000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;3296870000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.02;Fornecedores;3841430000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;710303000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.03;Obrigações Fiscais;829795000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;5292680000.0
2018-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.04;Empréstimos e Financiamentos;4398305000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;1152007000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01;Passivo Circulante;1211442000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;293198000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.02;Fornecedores;205358000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;199076000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.03;Obrigações Fiscais;137622000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;422786000.0
2018-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.04;Empréstimos e Financiamentos;691806000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;1152007000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01;Passivo Circulante;1535764000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;293198000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.02;Fornecedores;409312000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;199076000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.03;Obrigações Fiscais;108615000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;422786000.0
2018-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.04;Empréstimos e Financiamentos;821777000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;1152007000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01;Passivo Circulante;1743328000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;293198000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.02;Fornecedores;526102000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;199076000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.03;Obrigações Fiscais;174361000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;422786000.0
2018-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.04;Empréstimos e Financiamentos;825549000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;644778000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01;Passivo Circulante;622278000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;39297000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.02;Fornecedores;23209000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;78790000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.03;Obrigações Fiscais;61164000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;401779000.0
2018-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.04;Empréstimos e Financiamentos;429382000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;644778000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01;Passivo Circulante;680527000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;39297000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.02;Fornecedores;26370000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;78790000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.03;Obrigações Fiscais;73761000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;401779000.0
2018-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.04;Empréstimos e Financiamentos;470214000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;644778000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01;Passivo Circulante;700361000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;39297000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.02;Fornecedores;33432000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;78790000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.03;Obrigações Fiscais;58260000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;401779000.0
2018-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.04;Empréstimos e Financiamentos;494055000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;8662284000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01;Passivo Circulante;7548199000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;2342757000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.02;Fornecedores;1623467000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;819868000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.03;Obrigações Fiscais;678367000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;2370551000.0
2018-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-03-31;2.01.04;Empréstimos e Financiamentos;2588160000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;8662284000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01;Passivo Circulante;7866540000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;2342757000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.02;Fornecedores;2152676000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;819868000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.03;Obrigações Fiscais;362403000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;2370551000.0
2018-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-06-30;2.01.04;Empréstimos e Financiamentos;2740647000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01;Passivo Circulante;8662284000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01;Passivo Circulante;7875913000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.02;Fornecedores;2342757000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.02;Fornecedores;2444705000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.03;Obrigações Fiscais;819868000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.03;Obrigações Fiscais;502522000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2017-12-31;2.01.04;Empréstimos e Financiamentos;2370551000.0
2018-09-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2018-09-30;2.01.04;Empréstimos e Financiamentos;2392155000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;36523971000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01;Passivo Circulante;33346924000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;3360550000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.02;Fornecedores;2835319000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;4230123000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.03;Obrigações Fiscais;3337144000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;12255107000.0
2019-03-31;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.04;Empréstimos e Financiamentos;11567091000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;36523971000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01;Passivo Circulante;28495210000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;3360550000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.02;Fornecedores;2921077000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;4230123000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.03;Obrigações Fiscais;3950725000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;12255107000.0
2019-06-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;11393207000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;36523971000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01;Passivo Circulante;24809126000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;3360550000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.02;Fornecedores;2492690000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;4230123000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.03;Obrigações Fiscais;4607179000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;12255107000.0
2019-09-30;2437;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.04;Empréstimos e Financiamentos;7666044000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;8415132000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01;Passivo Circulante;9726955000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;2398085000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.02;Fornecedores;3159696000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;765438000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.03;Obrigações Fiscais;724688000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;3363465000.0
2019-03-31;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.04;Empréstimos e Financiamentos;3880206000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;8415132000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01;Passivo Circulante;8935592000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;2398085000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.02;Fornecedores;2725984000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;765438000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.03;Obrigações Fiscais;856520000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;3363465000.0
2019-06-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;3218979000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;8415132000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01;Passivo Circulante;10110192000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;2398085000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.02;Fornecedores;3211553000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;765438000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.03;Obrigações Fiscais;731835000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;3363465000.0
2019-09-30;18660;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.04;Empréstimos e Financiamentos;3979171000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;978764000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01;Passivo Circulante;951710000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;348849000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.02;Fornecedores;329707000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;117281000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.03;Obrigações Fiscais;79704000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;297363000.0
2019-03-31;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.04;Empréstimos e Financiamentos;342473000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;978764000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01;Passivo Circulante;1058500000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;348849000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.02;Fornecedores;341699000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;117281000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.03;Obrigações Fiscais;88040000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;297363000.0
2019-06-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;407868000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;978764000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01;Passivo Circulante;1273506000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;348849000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.02;Fornecedores;410568000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;117281000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.03;Obrigações Fiscais;120946000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;297363000.0
2019-09-30;21237;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.04;Empréstimos e Financiamentos;490250000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;646805000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01;Passivo Circulante;684751000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;58314000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.02;Fornecedores;36912000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;44768000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.03;Obrigações Fiscais;45991000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;428280000.0
2019-03-31;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.04;Empréstimos e Financiamentos;498805000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;646805000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01;Passivo Circulante;759860000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;58314000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.02;Fornecedores;56117000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;44768000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.03;Obrigações Fiscais;42811000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;428280000.0
2019-06-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;547922000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;646805000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01;Passivo Circulante;1056561000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;58314000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.02;Fornecedores;84284000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;44768000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.03;Obrigações Fiscais;40028000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;428280000.0
2019-09-30;20257;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-09-30;2.01.04;Empréstimos e Financiamentos;810817000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;23393584000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01;Passivo Circulante;23760164000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;1801252000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.02;Fornecedores;2012244000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;521888000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.03;Obrigações Fiscais;340805000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;2197566000.0
2019-03-31;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-03-31;2.01.04;Empréstimos e Financiamentos;2650243000.0
2019-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;23393584000.0
2019-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01;Passivo Circulante;24347693000.0
2019-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;1801252000.0
2019-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;ÚLTIMO;2019-06-30;2.01.02;Fornecedores;1840794000.0
2019-06-30;2453;DF Consolidado - Balanço Patrimonial Passivo;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;521888000.0
