DT_REFER;CD_CVM;CD_CONTA;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;VL_CONTA_PENULTIMO;VL_CONTA
2020-06-30;20257;7.07;;2019-06-30;863899000.0;1387029000.0
2020-06-30;20257;7.08;;2019-06-30;863899000.0;1387029000.0
2020-09-30;2453;1.01;2019-12-31;;10137408000.0;15451284000.0
2020-09-30;2453;1.01.01;2019-12-31;;535757000.0;1420751000.0
2020-09-30;2453;1.01.02;2019-12-31;;740339000.0;3689369000.0
2020-09-30;2453;1.01.03;2019-12-31;;4709538000.0;4520449000.0
2020-09-30;2453;1.01.04;2019-12-31;;0.0;0.0
2020-09-30;2453;1.02.01;2019-12-31;;20315657000.0;18176176000.0
2020-09-30;2453;1.02.02;2019-12-31;;5399391000.0;5504974000.0
2020-09-30;2453;1.02.03;2019-12-31;;2450125000.0;2404412000.0
2020-09-30;2453;1.02.04;2019-12-31;;11624471000.0;11789311000.0
2020-09-30;2453;2.01;2019-12-31;;7912451000.0;9078759000.0
2020-09-30;2453;2.01.02;2019-12-31;;2079891000.0;1991051000.0
2020-09-30;2453;2.01.03;2019-12-31;;492715000.0;593264000.0
2020-09-30;2453;2.01.04;2019-12-31;;2746249000.0;2373644000.0
2020-09-30;2453;2.01.05;2019-12-31;;2393552000.0;3882804000.0
2020-09-30;2453;2.01.06;2019-12-31;;0.0;0.0
2020-09-30;2453;2.01.07;2019-12-31;;0.0;0.0
2020-09-30;2453;2.02.01;2019-12-31;;12029782000.0;13733097000.0
2020-09-30;2453;2.02.02;2019-12-31;;11544833000.0;10643727000.0
2020-09-30;2453;2.02.03;2019-12-31;;661057000.0;684661000.0
2020-09-30;2453;2.02.04;2019-12-31;;1888064000.0;1883672000.0
2020-09-30;2453;2.03.01;2019-12-31;;7293763000.0;7593763000.0
2020-09-30;2453;2.03.02;2019-12-31;;2249721000.0;2249721000.0
2020-09-30;2453;2.03.04;2019-12-31;;8750051000.0;8450928000.0
2020-09-30;2453;3.01;;2019-09-30;6070786000.0;6369428000.0
2020-09-30;2453;3.02;;2019-09-30;-5893876000.0;-4917555000.0
2020-09-30;2453;3.03;;2019-09-30;176910000.0;1451873000.0
2020-09-30;2453;3.04;;2019-09-30;-534719000.0;-273432000.0
2020-09-30;2453;3.05;;2019-09-30;-357809000.0;1178441000.0
2020-09-30;2453;3.06;;2019-09-30;-233791000.0;-496619000.0
2020-09-30;2453;3.07;;2019-09-30;-591600000.0;681822000.0
2020-09-30;2453;3.08;;2019-09-30;85699000.0;-136446000.0
2020-09-30;2453;3.09;;2019-09-30;-505901000.0;545376000.0
2020-09-30;2453;3.11;;2019-09-30;-281834000.0;545376000.0
2020-09-30;2453;5.01;;2019-09-30;15939327000.0;15890865000.0
2020-09-30;2453;5.03;;2019-09-30;15939134000.0;15890865000.0
2020-09-30;2453;5.07;;2019-09-30;17211635000.0;17302241000.0
2020-09-30;2453;6.01;;2019-09-30;1149209000.0;6832994000.0
2020-09-30;2453;6.02;;2019-09-30;-943999000.0;-4521802000.0
2020-09-30;2453;6.03;;2019-09-30;-401042000.0;-1426198000.0
2020-09-30;2453;6.05;;2019-09-30;-195832000.0;884994000.0
2020-09-30;2453;7.01;;2019-09-30;28023332000.0;26917123000.0
2020-09-30;2453;7.02;;2019-09-30;-15464204000.0;-14258664000.0
2020-09-30;2453;7.03;;2019-09-30;12559128000.0;12658459000.0
2020-09-30;2453;7.04.01;;2019-09-30;-723322000.0;-733538000.0
2020-09-30;2453;7.05;;2019-09-30;11835806000.0;11924921000.0
2020-09-30;2453;7.06;;2019-09-30;3627310000.0;2632213000.0
2020-09-30;2453;7.07;;2019-09-30;15463116000.0;14557134000.0
2020-09-30;2453;7.08;;2019-09-30;15463116000.0;14557134000.0
2020-09-30;20257;1.01;2019-12-31;;3568430000.0;3358290000.0
2020-09-30;20257;1.01.01;2019-12-31;;82562000.0;1789887000.0
2020-09-30;20257;1.01.02;2019-12-31;;0.0;0.0
2020-09-30;20257;1.01.03;2019-12-31;;128177000.0;183129000.0
2020-09-30;20257;1.01.04;2019-12-31;;0.0;0.0
2020-09-30;20257;1.02.01;2019-12-31;;5359039000.0;7857655000.0
2020-09-30;20257;1.02.02;2019-12-31;;2167408000.0;2511421000.0
2020-09-30;20257;1.02.03;2019-12-31;;56439000.0;54083000.0
2020-09-30;20257;1.02.04;2019-12-31;;78660000.0;85517000.0
2020-09-30;20257;2.01;2019-12-31;;996501000.0;926143000.0
2020-09-30;20257;2.01.02;2019-12-31;;91200000.0;66115000.0
2020-09-30;20257;2.01.03;2019-12-31;;40731000.0;54331000.0
2020-09-30;20257;2.01.04;2019-12-31;;743002000.0;651420000.0
2020-09-30;20257;2.01.05;2019-12-31;;121568000.0;154277000.0
2020-09-30;20257;2.01.06;2019-12-31;;0.0;0.0
2020-09-30;20257;2.01.07;2019-12-31;;0.0;0.0
2020-09-30;20257;2.02.01;2019-12-31;;4600202000.0;5974829000.0
2020-09-30;20257;2.02.02;2019-12-31;;30407000.0;88715000.0
2020-09-30;20257;2.02.03;2019-12-31;;644332000.0;1071255000.0
2020-09-30;20257;2.02.04;2019-12-31;;31739000.0;37654000.0
2020-09-30;20257;2.03.01;2019-12-31;;3042035000.0;3042035000.0
2020-09-30;20257;2.03.02;2019-12-31;;598736000.0;598736000.0
2020-09-30;20257;2.03.04;2019-12-31;;1286024000.0;1224261000.0
2020-09-30;20257;3.01;;2019-09-30;597753000.0;941221000.0
2020-09-30;20257;3.02;;2019-09-30;-193100000.0;-253750000.0
2020-09-30;20257;3.03;;2019-09-30;404653000.0;687471000.0
2020-09-30;20257;3.04;;2019-09-30;47912000.0;173513000.0
2020-09-30;20257;3.05;;2019-09-30;452565000.0;860984000.0
2020-09-30;20257;3.06;;2019-09-30;-48808000.0;-119288000.0
2020-09-30;20257;3.07;;2019-09-30;403757000.0;741696000.0
2020-09-30;20257;3.08;;2019-09-30;-45917000.0;-109782000.0
2020-09-30;20257;3.09;;2019-09-30;357840000.0;631914000.0
2020-09-30;20257;3.11;;2019-09-30;357840000.0;631914000.0
2020-09-30;20257;5.01;;2019-09-30;4572052000.0;4926795000.0
2020-09-30;20257;5.03;;2019-09-30;4572052000.0;4926795000.0
2020-09-30;20257;5.07;;2019-09-30;4997130000.0;5768370000.0
2020-09-30;20257;6.01;;2019-09-30;677635000.0;319620000.0
2020-09-30;20257;6.02;;2019-09-30;-1412201000.0;1437529000.0
2020-09-30;20257;6.03;;2019-09-30;732679000.0;-49824000.0
2020-09-30;20257;6.05;;2019-09-30;-1887000.0;1707325000.0
2020-09-30;20257;7.01;;2019-09-30;1511014000.0;2610532000.0
2020-09-30;20257;7.02;;2019-09-30;-347089000.0;-727685000.0
2020-09-30;20257;7.03;;2019-09-30;1163925000.0;1882847000.0
2020-09-30;20257;7.04.01;;2019-09-30;-10374000.0;-12102000.0
2020-09-30;20257;7.05;;2019-09-30;1153551000.0;1870745000.0
2020-09-30;20257;7.06;;2019-09-30;289414000.0;511382000.0
2020-09-30;20257;7.07;;2019-09-30;1442965000.0;2382127000.0
2020-09-30;20257;7.08;;2019-09-30;1442965000.0;2382127000.0
2021-03-31;2453;1.01;2020-12-31;;15456200000.0;14666045000.0
2021-03-31;2453;1.01.01;2020-12-31;;1680397000.0;3332411000.0
2021-03-31;2453;1.01.02;2020-12-31;;3360270000.0;2240626000.0
2021-03-31;2453;1.01.03;2020-12-31;;4561402000.0;4549058000.0
2021-03-31;2453;1.01.04;2020-12-31;;0.0;0.0
2021-03-31;2453;1.02.01;2020-12-31;;18994516000.0;18669159000.0
2021-03-31;2453;1.02.02;2020-12-31;;5415293000.0;5502497000.0
2021-03-31;2453;1.02.03;2020-12-31;;2407143000.0;2391080000.0
2021-03-31;2453;1.02.04;2020-12-31;;11809928000.0;11782273000.0
2021-03-31;2453;2.01;2020-12-31;;9690215000.0;9057956000.0
2021-03-31;2453;2.01.02;2020-12-31;;2358320000.0;1956774000.0
2021-03-31;2453;2.01.03;2020-12-31;;645797000.0;549334000.0
2021-03-31;2453;2.01.04;2020-12-31;;2059315000.0;1628278000.0
2021-03-31;2453;2.01.05;2020-12-31;;4414028000.0;4733122000.0
2021-03-31;2453;2.01.06;2020-12-31;;0.0;0.0
2021-03-31;2453;2.01.07;2020-12-31;;0.0;0.0
2021-03-31;2453;2.02.01;2020-12-31;;12961243000.0;13037225000.0
2021-03-31;2453;2.02.02;2020-12-31;;11021834000.0;10356361000.0
2021-03-31;2453;2.02.03;2020-12-31;;1040003000.0;792422000.0
2021-03-31;2453;2.02.04;2020-12-31;;1892437000.0;1867263000.0
2021-03-31;2453;2.03.01;2020-12-31;;7593763000.0;7593763000.0
2021-03-31;2453;2.03.02;2020-12-31;;2249721000.0;2249721000.0
2021-03-31;2453;2.03.04;2020-12-31;;10060605000.0;10060605000.0
2021-03-31;2453;3.01;;2020-03-31;6041984000.0;7110741000.0
2021-03-31;2453;3.02;;2020-03-31;-4526888000.0;-5327917000.0
2021-03-31;2453;3.03;;2020-03-31;1515096000.0;1782824000.0
2021-03-31;2453;3.04;;2020-03-31;-966727000.0;-175926000.0
2021-03-31;2453;3.05;;2020-03-31;548369000.0;1606898000.0
2021-03-31;2453;3.06;;2020-03-31;-726746000.0;-1265220000.0
2021-03-31;2453;3.07;;2020-03-31;-178377000.0;341678000.0
2021-03-31;2453;3.08;;2020-03-31;110244000.0;80673000.0
2021-03-31;2453;3.09;;2020-03-31;-68133000.0;422351000.0
2021-03-31;2453;3.11;;2020-03-31;-68133000.0;422351000.0
2021-03-31;2453;5.01;;2020-03-31;16102505000.0;17477348000.0
2021-03-31;2453;5.03;;2020-03-31;16102505000.0;17477348000.0
2021-03-31;2453;5.07;;2020-03-31;16033670000.0;17899827000.0
2021-03-31;2453;6.01;;2020-03-31;2475059000.0;765034000.0
2021-03-31;2453;6.02;;2020-03-31;-1220106000.0;2276369000.0
2021-03-31;2453;6.03;;2020-03-31;-994979000.0;-1389389000.0
2021-03-31;2453;6.05;;2020-03-31;259974000.0;1652014000.0
2021-03-31;2453;7.01;;2020-03-31;8969343000.0;10231025000.0
2021-03-31;2453;7.02;;2020-03-31;-5197730000.0;-5373129000.0
2021-03-31;2453;7.03;;2020-03-31;3771613000.0;4857896000.0
2021-03-31;2453;7.04.01;;2020-03-31;-242752000.0;-238431000.0
2021-03-31;2453;7.05;;2020-03-31;3528861000.0;4619465000.0
2021-03-31;2453;7.06;;2020-03-31;1616413000.0;273102000.0
2021-03-31;2453;7.07;;2020-03-31;5145274000.0;4892567000.0
2021-03-31;2453;7.08;;2020-03-31;5145274000.0;4892567000.0
2021-03-31;20257;1.01;2020-12-31;;2360161000.0;2618436000.0
2021-03-31;20257;1.01.01;2020-12-31;;896031000.0;1021839000.0
2021-03-31;20257;1.01.02;2020-12-31;;0.0;0.0
2021-03-31;20257;1.01.03;2020-12-31;;190378000.0;202379000.0
2021-03-31;20257;1.01.04;2020-12-31;;0.0;0.0
2021-03-31;20257;1.02.01;2020-12-31;;8629485000.0;9187306000.0
2021-03-31;20257;1.02.02;2020-12-31;;2952525000.0;3047761000.0
2021-03-31;20257;1.02.03;2020-12-31;;73676000.0;77617000.0
2021-03-31;20257;1.02.04;2020-12-31;;89572000.0;89515000.0
2021-03-31;20257;2.01;2020-12-31;;841643000.0;895118000.0
2021-03-31;20257;2.01.02;2020-12-31;;85086000.0;81622000.0
2021-03-31;20257;2.01.03;2020-12-31;;55157000.0;48052000.0
2021-03-31;20257;2.01.04;2020-12-31;;449739000.0;536844000.0
2021-03-31;20257;2.01.05;2020-12-31;;251661000.0;228600000.0
2021-03-31;20257;2.01.06;2020-12-31;;0.0;0.0
2021-03-31;20257;2.01.07;2020-12-31;;0.0;0.0
2021-03-31;20257;2.02.01;2020-12-31;;5803047000.0;5919236000.0
2021-03-31;20257;2.02.02;2020-12-31;;101503000.0;103207000.0
2021-03-31;20257;2.02.03;2020-12-31;;1288527000.0;1453186000.0
2021-03-31;20257;2.02.04;2020-12-31;;44795000.0;51677000.0
2021-03-31;20257;2.03.01;2020-12-31;;3042035000.0;3042035000.0
2021-03-31;20257;2.03.02;2020-12-31;;598736000.0;598736000.0
2021-03-31;20257;2.03.04;2020-12-31;;2400431000.0;2400431000.0
2021-03-31;20257;3.01;;2020-03-31;688398000.0;908449000.0
2021-03-31;20257;3.02;;2020-03-31;-219327000.0;-197049000.0
2021-03-31;20257;3.03;;2020-03-31;469071000.0;711400000.0
2021-03-31;20257;3.04;;2020-03-31;137377000.0;162644000.0
2021-03-31;20257;3.05;;2020-03-31;606448000.0;874044000.0
2021-03-31;20257;3.06;;2020-03-31;-134859000.0;-183098000.0
2021-03-31;20257;3.07;;2020-03-31;471589000.0;690946000.0
2021-03-31;20257;3.08;;2020-03-31;-80348000.0;-135094000.0
2021-03-31;20257;3.09;;2020-03-31;391241000.0;555852000.0
2021-03-31;20257;3.11;;2020-03-31;391241000.0;555852000.0
2021-03-31;20257;5.01;;2020-03-31;4990377000.0;6025904000.0
2021-03-31;20257;5.03;;2020-03-31;4990377000.0;6025904000.0
2021-03-31;20257;5.07;;2020-03-31;5394925000.0;6598211000.0
2021-03-31;20257;6.01;;2020-03-31;83081000.0;163252000.0
2021-03-31;20257;6.02;;2020-03-31;24286000.0;-24113000.0
2021-03-31;20257;6.03;;2020-03-31;19619000.0;-13331000.0
2021-03-31;20257;6.05;;2020-03-31;126986000.0;125808000.0
2021-03-31;20257;7.01;;2020-03-31;756668000.0;977583000.0
2021-03-31;20257;7.02;;2020-03-31;-213530000.0;-191615000.0
2021-03-31;20257;7.03;;2020-03-31;543138000.0;785968000.0
2021-03-31;20257;7.04.01;;2020-03-31;-3446000.0;-4687000.0
2021-03-31;20257;7.05;;2020-03-31;539692000.0;781281000.0
2021-03-31;20257;7.06;;2020-03-31;186976000.0;209662000.0
2021-03-31;20257;7.07;;2020-03-31;726668000.0;990943000.0
2021-03-31;20257;7.08;;2020-03-31;726668000.0;990943000.0
2021-06-30;2453;1.01;2020-12-31;;15456200000.0;14893762000.0
2021-06-30;2453;1.01.01;2020-12-31;;1680397000.0;2661596000.0
2021-06-30;2453;1.01.02;2020-12-31;;3360270000.0;3468420000.0
2021-06-30;2453;1.01.03;2020-12-31;;4561402000.0;4425074000.0
2021-06-30;2453;1.01.04;2020-12-31;;0.0;0.0
2021-06-30;2453;1.02.01;2020-12-31;;18994516000.0;18492483000.0
2021-06-30;2453;1.02.02;2020-12-31;;5415293000.0;5331408000.0
2021-06-30;2453;1.02.03;2020-12-31;;2407143000.0;2392881000.0
2021-06-30;2453;1.02.04;2020-12-31;;11809928000.0;12728720000.0
2021-06-30;2453;2.01;2020-12-31;;9690215000.0;9547297000.0
2021-06-30;2453;2.01.02;2020-12-31;;2358320000.0;2381696000.0
2021-06-30;2453;2.01.03;2020-12-31;;645797000.0;584075000.0
2021-06-30;2453;2.01.04;2020-12-31;;2059315000.0;1409378000.0
2021-06-30;2453;2.01.05;2020-12-31;;4414028000.0;4932314000.0
2021-06-30;2453;2.01.06;2020-12-31;;0.0;0.0
2021-06-30;2453;2.01.07;2020-12-31;;0.0;0.0
2021-06-30;2453;2.02.01;2020-12-31;;12961243000.0;11909610000.0
2021-06-30;2453;2.02.02;2020-12-31;;11021834000.0;9660344000.0
2021-06-30;2453;2.02.03;2020-12-31;;1040003000.0;991293000.0
2021-06-30;2453;2.02.04;2020-12-31;;1892437000.0;1884702000.0
2021-06-30;2453;2.03.01;2020-12-31;;7593763000.0;8466810000.0
2021-06-30;2453;2.03.02;2020-12-31;;2249721000.0;2249721000.0
2021-06-30;2453;2.03.04;2020-12-31;;10060605000.0;9187558000.0
2021-06-30;2453;3.01;;2020-06-30;5500117000.0;7353982000.0
2021-06-30;2453;3.02;;2020-06-30;-4516350000.0;-5897187000.0
2021-06-30;2453;3.03;;2020-06-30;983767000.0;1456795000.0
2021-06-30;2453;3.04;;2020-06-30;636584000.0;891662000.0
2021-06-30;2453;3.05;;2020-06-30;1620351000.0;2348457000.0
2021-06-30;2453;3.06;;2020-06-30;-35317000.0;478528000.0
2021-06-30;2453;3.07;;2020-06-30;1585034000.0;2826985000.0
2021-06-30;2453;3.08;;2020-06-30;-503384000.0;-880346000.0
2021-06-30;2453;3.09;;2020-06-30;1081650000.0;1946639000.0
2021-06-30;2453;3.11;;2020-06-30;1081650000.0;1946639000.0
2021-06-30;2453;5.01;;2020-06-30;16102505000.0;17477348000.0
2021-06-30;2453;5.03;;2020-06-30;16102505000.0;17477348000.0
2021-06-30;2453;5.07;;2020-06-30;17115071000.0;19846008000.0
2021-06-30;2453;6.01;;2020-06-30;4206808000.0;2923033000.0
2021-06-30;2453;6.02;;2020-06-30;-2684287000.0;326265000.0
2021-06-30;2453;6.03;;2020-06-30;-1086964000.0;-2268099000.0
2021-06-30;2453;6.05;;2020-06-30;435557000.0;981199000.0
2021-06-30;2453;7.01;;2020-06-30;17579858000.0;21060140000.0
2021-06-30;2453;7.02;;2020-06-30;-9137525000.0;-10394937000.0
2021-06-30;2453;7.03;;2020-06-30;8442333000.0;10665203000.0
2021-06-30;2453;7.04.01;;2020-06-30;-488449000.0;-480164000.0
2021-06-30;2453;7.05;;2020-06-30;7953884000.0;10185039000.0
2021-06-30;2453;7.06;;2020-06-30;2369025000.0;1728392000.0
2021-06-30;2453;7.07;;2020-06-30;10322909000.0;11913431000.0
2021-06-30;2453;7.08;;2020-06-30;10322909000.0;11913431000.0
2021-06-30;20257;1.01;2020-12-31;;2360161000.0;2252478000.0
2021-06-30;20257;1.01.01;2020-12-31;;896031000.0;719541000.0
2021-06-30;20257;1.01.02;2020-12-31;;0.0;0.0
2021-06-30;20257;1.01.03;2020-12-31;;190378000.0;154202000.0
2021-06-30;20257;1.01.04;2020-12-31;;0.0;0.0
2021-06-30;20257;1.02.01;2020-12-31;;8629485000.0;9607132000.0
2021-06-30;20257;1.02.02;2020-12-31;;2952525000.0;3154124000.0
2021-06-30;20257;1.02.03;2020-12-31;;73676000.0;81359000.0
2021-06-30;20257;1.02.04;2020-12-31;;89572000.0;89870000.0
2021-06-30;20257;2.01;2020-12-31;;841643000.0;1120353000.0
2021-06-30;20257;2.01.02;2020-12-31;;85086000.0;68425000.0
2021-06-30;20257;2.01.03;2020-12-31;;55157000.0;44242000.0
2021-06-30;20257;2.01.04;2020-12-31;;449739000.0;893063000.0
2021-06-30;20257;2.01.05;2020-12-31;;251661000.0;114623000.0
2021-06-30;20257;2.01.06;2020-12-31;;0.0;0.0
2021-06-30;20257;2.01.07;2020-12-31;;0.0;0.0
2021-06-30;20257;2.02.01;2020-12-31;;5803047000.0;5908932000.0
2021-06-30;20257;2.02.02;2020-12-31;;101503000.0;95238000.0
2021-06-30;20257;2.02.03;2020-12-31;;1288527000.0;1623674000.0
2021-06-30;20257;2.02.04;2020-12-31;;44795000.0;58000000.0
2021-06-30;20257;2.03.01;2020-12-31;;3042035000.0;3042035000.0
2021-06-30;20257;2.03.02;2020-12-31;;598736000.0;598736000.0
2021-06-30;20257;2.03.04;2020-12-31;;2400431000.0;1944396000.0
2021-06-30;20257;3.01;;2020-06-30;760069000.0;904321000.0
2021-06-30;20257;3.02;;2020-06-30;-282363000.0;-131497000.0
2021-06-30;20257;3.03;;2020-06-30;477706000.0;772824000.0
2021-06-30;20257;3.04;;2020-06-30;110472000.0;242225000.0
2021-06-30;20257;3.05;;2020-06-30;588178000.0;1015049000.0
2021-06-30;20257;3.06;;2020-06-30;-28457000.0;-173138000.0
2021-06-30;20257;3.07;;2020-06-30;559721000.0;841911000.0
2021-06-30;20257;3.08;;2020-06-30;-95491000.0;-144016000.0
2021-06-30;20257;3.09;;2020-06-30;464230000.0;697895000.0
2021-06-30;20257;3.11;;2020-06-30;464230000.0;697895000.0
2021-06-30;20257;5.01;;2020-06-30;4990377000.0;6025904000.0
2021-06-30;20257;5.03;;2020-06-30;4990377000.0;6025904000.0
2021-06-30;20257;5.07;;2020-06-30;5529430000.0;6378766000.0
2021-06-30;20257;6.01;;2020-06-30;86021000.0;658938000.0
2021-06-30;20257;6.02;;2020-06-30;776713000.0;-32878000.0
2021-06-30;20257;6.03;;2020-06-30;578960000.0;-802550000.0
2021-06-30;20257;6.05;;2020-06-30;1441694000.0;-176490000.0
2021-06-30;20257;7.01;;2020-06-30;1591659000.0;1949424000.0
2021-06-30;20257;7.02;;2020-06-30;-488022000.0;-311711000.0
2021-06-30;20257;7.03;;2020-06-30;1103637000.0;1637713000.0
2021-06-30;20257;7.04.01;;2020-06-30;-7491000.0;-10495000.0
2021-06-30;20257;7.05;;2020-06-30;1096146000.0;1627218000.0
2021-06-30;20257;7.06;;2020-06-30;344145000.0;496972000.0
2021-06-30;20257;7.07;;2020-06-30;1440291000.0;2124190000.0
2021-06-30;20257;7.08;;2020-06-30;1440291000.0;2124190000.0
2021-09-30;2453;1.01;2020-12-31;;15456200000.0;13256901000.0
2021-09-30;2453;1.01.01;2020-12-31;;1680397000.0;827784000.0
2021-09-30;2453;1.01.02;2020-12-31;;3360270000.0;2338481000.0
2021-09-30;2453;1.01.03;2020-12-31;;4561402000.0;5076433000.0
2021-09-30;2453;1.01.04;2020-12-31;;0.0;0.0
2021-09-30;2453;1.02.01;2020-12-31;;18994516000.0;18909034000.0
2021-09-30;2453;1.02.02;2020-12-31;;5415293000.0;5613565000.0
2021-09-30;2453;1.02.03;2020-12-31;;2407143000.0;2390117000.0
2021-09-30;2453;1.02.04;2020-12-31;;11809928000.0;12947049000.0
2021-09-30;2453;2.01;2020-12-31;;9690215000.0;10494484000.0
2021-09-30;2453;2.01.02;2020-12-31;;2358320000.0;3370554000.0
2021-09-30;2453;2.01.03;2020-12-31;;645797000.0;682603000.0
2021-09-30;2453;2.01.04;2020-12-31;;2059315000.0;1569440000.0
2021-09-30;2453;2.01.05;2020-12-31;;4414028000.0;4638736000.0
2021-09-30;2453;2.01.06;2020-12-31;;0.0;0.0
2021-09-30;2453;2.01.07;2020-12-31;;0.0;0.0
2021-09-30;2453;2.02.01;2020-12-31;;12961243000.0;9781813000.0
2021-09-30;2453;2.02.02;2020-12-31;;11021834000.0;9753600000.0
2021-09-30;2453;2.02.03;2020-12-31;;1040003000.0;940300000.0
2021-09-30;2453;2.02.04;2020-12-31;;1892437000.0;1879114000.0
2021-09-30;2453;2.03.01;2020-12-31;;7593763000.0;8466810000.0
2021-09-30;2453;2.03.02;2020-12-31;;2249721000.0;2249721000.0
2021-09-30;2453;2.03.04;2020-12-31;;10060605000.0;9187558000.0
2021-09-30;2453;3.01;;2020-09-30;6421183000.0;9524667000.0
2021-09-30;2453;3.02;;2020-09-30;-4917555000.0;-7856864000.0
2021-09-30;2453;3.03;;2020-09-30;1503628000.0;1667803000.0
2021-09-30;2453;3.04;;2020-09-30;-273789000.0;490313000.0
2021-09-30;2453;3.05;;2020-09-30;1229839000.0;1626677000.0
2021-09-30;2453;3.06;;2020-09-30;-496619000.0;-1155490000.0
2021-09-30;2453;3.07;;2020-09-30;733220000.0;471187000.0
2021-09-30;2453;3.08;;2020-09-30;-153921000.0;-49710000.0
2021-09-30;2453;3.09;;2020-09-30;579299000.0;421477000.0
2021-09-30;2453;3.11;;2020-09-30;312000.0;426000.0
2021-09-30;2453;5.01;;2020-09-30;16102505000.0;17477348000.0
2021-09-30;2453;5.03;;2020-09-30;16102505000.0;17477348000.0
2021-09-30;2453;5.07;;2020-09-30;17574173000.0;20267355000.0
2021-09-30;2453;6.01;;2020-09-30;6832994000.0;3060135000.0
2021-09-30;2453;6.02;;2020-09-30;-4521802000.0;1125486000.0
2021-09-30;2453;6.03;;2020-09-30;-1426198000.0;-5038234000.0
2021-09-30;2453;6.05;;2020-09-30;884994000.0;-852613000.0
2021-09-30;2453;7.01;;2020-09-30;27041453000.0;34147508000.0
2021-09-30;2453;7.02;;2020-09-30;-14247243000.0;-18473503000.0
2021-09-30;2453;7.03;;2020-09-30;12794210000.0;15674005000.0
2021-09-30;2453;7.04.01;;2020-09-30;-733538000.0;-763482000.0
2021-09-30;2453;7.05;;2020-09-30;12060672000.0;14910523000.0
2021-09-30;2453;7.06;;2020-09-30;2632213000.0;2081440000.0
2021-09-30;2453;7.07;;2020-09-30;14692885000.0;16991963000.0
2021-09-30;2453;7.08;;2020-09-30;14692885000.0;16991963000.0
2021-09-30;20257;1.01;2020-12-31;;2360161000.0;2520585000.0
2021-09-30;20257;1.01.01;2020-12-31;;896031000.0;967879000.0
2021-09-30;20257;1.01.02;2020-12-31;;0.0;0.0
2021-09-30;20257;1.01.03;2020-12-31;;190378000.0;209418000.0
2021-09-30;20257;1.01.04;2020-12-31;;0.0;0.0
2021-09-30;20257;1.02.01;2020-12-31;;8629485000.0;10111122000.0
2021-09-30;20257;1.02.02;2020-12-31;;2952525000.0;3290931000.0
2021-09-30;20257;1.02.03;2020-12-31;;73676000.0;87509000.0
2021-09-30;20257;1.02.04;2020-12-31;;89572000.0;94841000.0
2021-09-30;20257;2.01;2020-12-31;;841643000.0;1238042000.0
2021-09-30;20257;2.01.02;2020-12-31;;85086000.0;114616000.0
2021-09-30;20257;2.01.03;2020-12-31;;55157000.0;54965000.0
2021-09-30;20257;2.01.04;2020-12-31;;449739000.0;943281000.0
2021-09-30;20257;2.01.05;2020-12-31;;251661000.0;125180000.0
2021-09-30;20257;2.01.06;2020-12-31;;0.0;0.0
2021-09-30;20257;2.01.07;2020-12-31;;0.0;0.0
2021-09-30;20257;2.02.01;2020-12-31;;5803047000.0;6057821000.0
2021-09-30;20257;2.02.02;2020-12-31;;101503000.0;85738000.0
2021-09-30;20257;2.02.03;2020-12-31;;1288527000.0;1739125000.0
2021-09-30;20257;2.02.04;2020-12-31;;44795000.0;58433000.0
2021-09-30;20257;2.03.01;2020-12-31;;3042035000.0;3042035000.0
2021-09-30;20257;2.03.02;2020-12-31;;598736000.0;598736000.0
2021-09-30;20257;2.03.04;2020-12-31;;2400431000.0;1944396000.0
2021-09-30;20257;3.01;;2020-09-30;943977000.0;942321000.0
2021-09-30;20257;3.02;;2020-09-30;-253750000.0;-195024000.0
2021-09-30;20257;3.03;;2020-09-30;690227000.0;747297000.0
2021-09-30;20257;3.04;;2020-09-30;196093000.0;108915000.0
2021-09-30;20257;3.05;;2020-09-30;886320000.0;856212000.0
2021-09-30;20257;3.06;;2020-09-30;-119288000.0;-230358000.0
2021-09-30;20257;3.07;;2020-09-30;767032000.0;625854000.0
2021-09-30;20257;3.08;;2020-09-30;-109664000.0;-88965000.0
2021-09-30;20257;3.09;;2020-09-30;657368000.0;536889000.0
2021-09-30;20257;3.11;;2020-09-30;657368000.0;536889000.0
2021-09-30;20257;5.01;;2020-09-30;4990377000.0;6025904000.0
2021-09-30;20257;5.03;;2020-09-30;4990377000.0;6025904000.0
2021-09-30;20257;5.07;;2020-09-30;5910842000.0;6925829000.0
2021-09-30;20257;6.01;;2020-09-30;319620000.0;1000835000.0
2021-09-30;20257;6.02;;2020-09-30;1437529000.0;-65831000.0
2021-09-30;20257;6.03;;2020-09-30;-49824000.0;-863156000.0
2021-09-30;20257;6.05;;2020-09-30;1707325000.0;71848000.0
2021-09-30;20257;7.01;;2020-09-30;2615777000.0;2979785000.0
2021-09-30;20257;7.02;;2020-09-30;-727685000.0;-491744000.0
2021-09-30;20257;7.03;;2020-09-30;1888092000.0;2488041000.0
2021-09-30;20257;7.04.01;;2020-09-30;-12102000.0;-16513000.0
2021-09-30;20257;7.05;;2020-09-30;1875990000.0;2471528000.0
2021-09-30;20257;7.06;;2020-09-30;584797000.0;654046000.0
2021-09-30;20257;7.07;;2020-09-30;2460787000.0;3125574000.0
2021-09-30;20257;7.08;;2020-09-30;2460787000.0;3125574000.0
