DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_7.04.01;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_1.01_pred_arimax;VL_CONTA_1.01.01_pred_arimax;VL_CONTA_1.02.03_pred_arimax;VL_CONTA_2.01_pred_arimax;VL_CONTA_2.01.04_pred_arimax;VL_CONTA_2.02.01_pred_arimax;VL_CONTA_PENULTIMO_1.01_pred_arimax;VL_CONTA_PENULTIMO_1.01.01_pred_arimax;VL_CONTA_PENULTIMO_1.02.03_pred_arimax;VL_CONTA_PENULTIMO_2.01_pred_arimax;VL_CONTA_PENULTIMO_2.01.04_pred_arimax;VL_CONTA_PENULTIMO_2.02.01_pred_arimax;VL_CONTA_3.11_pred_arimax;VL_CONTA_7.04.01_pred_arimax;FCFE
2018-11-13;20257.0;357922582.41758245;-3363384.6153846085;9152934.065934066;-37696736.26373626;55293868.13186813;-17498692.307692308;394872637.3626374;241575989.010989;-1202130978.021978;-612775010.989011;322853285.71428573;-4413417.582417582;-4623868.131868131;-8657604.395604396;1318725.2747252746;490043.956043956;-8225098.901098901;6406835.164835165;64862285.71428571;-270952945.05494505;-595799912.0879121;-364655945.05494505;360140455.9743023;-2276016.215954392;9149548.771203844;-37681252.15518142;-17491095.462169707;394923005.8181168;-4622536.460769166;-8655253.19099732;1318913.2042846405;489902.22518077993;6404978.606497121;64808189.78277155;241870575.675314;-4413739.382288126;334330967.0329671
2018-11-14;20257.0;352354027.4725275;-5761461.538461536;9360478.021978024;-37680412.08791209;55226456.04395604;-17510230.769230768;391363879.1208791;240981829.6703297;-1201385159.3406594;-611279170.3296703;322972928.5714286;-4405972.527472528;-4728956.043956044;-8854368.131868131;1308741.7582417582;501181.31868131866;-8412032.967032967;6552445.054945055;66336428.57142857;-277830648.35164833;-593283137.3626374;-362142648.35164833;354571275.5533104;-4674078.6213231385;9357092.727247795;-37664934.79727607;-17502629.036620334;391414247.5763586;-4727624.372857077;-8852016.927261056;1308929.6878011243;501039.5878181425;6550588.496607011;66281620.13733174;241276415.5687536;-4406294.32734307;335834489.01098907
2018-11-15;20257.0;346785472.52747256;-8159538.461538464;9568021.978021976;-37664087.91208791;55159043.95604396;-17521769.230769232;387855120.8791209;240387670.32967037;-1200639340.6593406;-609783329.6703297;323092571.4285714;-4398527.472527472;-4834043.956043956;-9051131.868131869;1298758.2417582418;512318.6813186813;-8598967.032967033;6698054.945054946;67810571.42857142;-284708351.64835167;-590766362.6373626;-359629351.64835167;349002283.93159926;-7072158.109545024;9564636.683291756;-37648617.43937075;-17514162.61107096;387905489.3346002;-4832712.284944992;-9048780.663524792;1298946.171317608;512176.9504555051;6696198.386716901;67755050.49189192;240682248.579897;-4398849.272398016;337338010.98901093
2018-11-16;20257.0;341216917.5824176;-10557615.384615377;9775565.934065934;-37647763.73626374;55091631.86813187;-17533307.692307692;384346362.6373626;239793510.989011;-1199893521.978022;-608287489.010989;323212214.28571427;-4391082.417582418;-4939131.868131869;-9247895.604395604;1288774.7252747254;523456.043956044;-8785901.098901099;6843664.835164836;69284714.28571428;-291586054.94505495;-588249587.9120879;-357116054.94505495;343433730.7181084;-9470246.247523308;9772180.639335709;-37632300.081465416;-17525696.18552159;384396731.0928421;-4937800.197032901;-9245544.39978853;1288962.6548340912;523314.31309286784;6841808.276826791;69228480.8464521;240088082.1100573;-4391404.21745296;338841532.967033
2018-11-17;20257.0;335648362.63736266;-12955692.307692304;9983109.89010989;-37631439.56043956;55024219.78021978;-17544846.153846152;380837604.3956044;239199351.64835164;-1199147703.296703;-606791648.3516483;323331857.14285713;-4383637.362637362;-5044219.78021978;-9444659.34065934;1278791.208791209;534593.4065934066;-8972835.164835164;6989274.725274725;70758857.14285713;-298463758.2417582;-585732813.1868131;-354602758.2417582;337865463.6436014;-11868332.856168052;9979724.595379667;-37615982.72356009;-17537229.759972215;380887972.8510837;-5042888.109120816;-9442308.136052262;1278979.138350575;534451.6757302304;6987418.166936682;70701911.2010123;239493920.4228489;-4383959.162507907;340345054.945055
2018-11-18;20257.0;330079807.6923077;-15353769.230769232;10190653.846153846;-37615115.38461538;54956807.692307696;-17556384.615384616;377328846.1538461;238605192.30769232;-1198401884.6153846;-605295807.6923077;323451500.0;-4376192.307692308;-5149307.692307692;-9641423.076923078;1268807.6923076925;545730.7692307692;-9159769.23076923;7134884.615384615;72233000.0;-305341461.5384616;-583216038.4615384;-352089461.5384616;332297189.57929486;-14266412.831010524;10187268.55142362;-37599665.36565474;-17548763.334422838;377379214.6093255;-5147976.021208726;-9639071.872316005;1268995.6218670583;545589.038367593;7133028.05704657;72175341.55557247;238899763.1654785;-4376514.10756285;341848576.923077
2018-11-19;20257.0;324511252.7472528;-17751846.153846145;10398197.802197805;-37598791.20879121;54889395.604395606;-17567923.076923076;373820087.9120879;238011032.96703297;-1197656065.9340658;-603799967.0329671;323571142.85714287;-4368747.252747253;-5254395.604395605;-9838186.813186811;1258824.1758241758;556868.1318681319;-9346703.296703296;7280494.505494505;73707142.85714285;-312219164.83516484;-580699263.7362638;-349576164.83516484;326728729.6603717;-16664486.99962981;10394812.50746758;-37583348.007749416;-17560296.90887348;373870456.36756736;-5253063.933296639;-9835835.60857974;1259012.1053835417;556726.4010049558;7278637.947156461;73648771.91013266;238305607.42622864;-4369069.052617797;343352098.901099
2018-11-20;20257.0;318942697.8021978;-20149923.076923072;10605741.758241758;-37582467.03296703;54821983.51648352;-17579461.53846154;370311329.6703297;237416873.6263736;-1196910247.2527473;-602304126.3736264;323690785.71428573;-4361302.197802198;-5359483.516483516;-10034950.54945055;1248840.6593406594;568005.4945054945;-9533637.362637363;7426104.395604395;75181285.71428572;-319096868.1318681;-578182489.010989;-347062868.1318681;321160085.07789105;-19062559.281320177;10602356.463511534;-37567030.649844095;-17571830.483324103;370361698.1258091;-5358151.845384551;-10032599.344843471;1249028.5889000257;567863.7636423184;7424247.837266351;75122202.26469283;237711450.43694875;-4361623.99767274;344855620.8791208
2018-11-21;20257.0;313374142.85714287;-22548000.0;10813285.714285716;-37566142.85714286;54754571.42857143;-17591000.0;366802571.42857146;236822714.2857143;-1196164428.5714283;-600808285.7142857;323810428.5714286;-4353857.142857143;-5464571.428571429;-10231714.285714284;1238857.1428571427;579142.8571428572;-9720571.42857143;7571714.285714285;76655428.57142857;-325974571.4285714;-575665714.2857143;-344549571.42857146;315591371.54433155;-21460633.218058247;10809900.419555487;-37550713.29193875;-17583364.057774734;366852939.8840509;-5463239.757472462;-10229363.081107212;1239045.0724165088;579001.1262796809;7569857.727376241;76595632.61925302;237117291.16583815;-4354178.942727687;346359142.8571428
2018-11-22;20257.0;307805587.9120879;-24946076.923076916;11020829.67032967;-37549818.68131868;54687159.34065934;-17602538.46153846;363293813.1868132;236228554.94505492;-1195418609.8901098;-599312445.054945;323930071.4285714;-4346412.087912088;-5569659.340659341;-10428478.021978024;1228873.6263736263;590280.2197802198;-9907505.494505497;7717324.175824176;78129571.42857142;-332852274.72527474;-573148939.5604396;-342036274.72527474;310022720.1367893;-23858709.929680157;11017444.375599446;-37534395.93403342;-17594897.63222536;363344181.6422927;-5568327.669560377;-10426126.817370946;1229061.555932992;590138.4889170437;7715467.617486131;78069062.9738132;236523130.41361156;-4346733.887782631;347862664.8351648
2018-11-23;20257.0;302237032.96703297;-27344153.84615384;11228373.626373626;-37533494.505494505;54619747.25274725;-17614076.923076924;359785054.94505495;235634395.6043956;-1194672791.2087913;-597816604.3956044;324049714.28571427;-4338967.032967033;-5674747.252747253;-10625241.758241758;1218890.10989011;601417.5824175824;-10094439.56043956;7862934.065934066;79603714.28571428;-339729978.021978;-570632164.8351648;-339522978.021978;304454174.5601872;-26256788.42692453;11224988.3316434;-37518078.57612809;-17606431.206675984;359835423.4005343;-5673415.581648286;-10622890.553634685;1219078.0394494757;601275.8515544063;7861077.507596021;79542493.3283734;235928969.61081475;-4339288.832837577;349366186.81318676
2018-11-24;20257.0;296668478.021978;-29742230.769230768;11435917.582417583;-37517170.32967033;54552335.16483516;-17625615.384615384;356276296.70329666;235040236.26373628;-1193926972.5274725;-596320763.7362638;324169357.14285713;-4331521.978021978;-5779835.164835165;-10822005.494505497;1208906.5934065934;612554.9450549451;-10281373.626373626;8008543.956043956;81077857.14285713;-346607681.3186813;-568115390.1098901;-337009681.31868136;298885691.7803376;-28654867.063978504;11432532.287687358;-37501761.21822277;-17617964.78112662;356326665.15877616;-5778503.493736199;-10819654.289898418;1209094.5229659595;612413.2141917688;8006687.397705912;81015923.6829336;235334809.67915943;-4331843.777892521;350869708.79120874
2018-11-25;20257.0;291099923.07692313;-32140307.69230768;11643461.538461538;-37500846.15384615;54484923.07692308;-17637153.846153848;352767538.46153843;234446076.92307693;-1193181153.8461535;-594824923.0769231;324289000.0;-4324076.923076923;-5884923.076923077;-11018769.230769232;1198923.076923077;623692.3076923077;-10468307.692307692;8154153.846153846;82552000.0;-353485384.61538464;-565598615.3846154;-334496384.6153846;293317203.4057246;-31052944.76713687;11640076.243731316;-37485443.86031743;-17629498.35557725;352817906.91701776;-5883591.405824112;-11016418.026162157;1199111.006482443;623550.5768291316;8152297.287815802;82489354.03749377;234740650.66427156;-4324398.722947468;352373230.76923084
2018-11-26;20257.0;285531368.1318682;-34538384.61538461;11851005.494505497;-37484521.97802198;54417510.98901099;-17648692.307692308;349258780.2197802;233851917.5824176;-1192435335.1648352;-593329082.4175824;324408642.85714287;-4316631.868131869;-5990010.989010989;-11215532.967032967;1188939.5604395606;634829.6703296703;-10655241.758241758;8299763.736263736;84026142.85714285;-360363087.9120879;-563081840.6593406;-331983087.9120879;287748668.0056294;-33451021.43941504;11847620.199775267;-37469126.502412096;-17641031.93002788;349309148.6752596;-5988679.317912024;-11213181.762425892;1189127.4899989264;634687.9394664943;8297907.177925692;83962784.39205396;234146492.0319613;-4316953.668002411;353876752.7472529
2018-11-27;20257.0;279962813.18681324;-36936461.538461536;12058549.45054945;-37468197.8021978;54350098.9010989;-17660230.769230768;345750021.978022;233257758.24175823;-1191689516.4835165;-591833241.7582418;324528285.71428573;-4309186.813186813;-6095098.901098901;-11412296.703296704;1178956.043956044;645967.032967033;-10842175.824175823;8445373.626373626;85500285.7142857;-367240791.2087912;-560565065.9340659;-329469791.2087912;282180087.3979016;-35849097.642445266;12055164.155819228;-37452809.144506775;-17652565.504478503;345800390.4335014;-6093767.229999934;-11409945.498689627;1179143.9735154102;645825.3021038567;8443517.068035582;85436214.74661413;233552333.1984429;-4309508.613057357;355380274.7252748
2018-11-28;20257.0;274394258.2417583;-39334538.461538464;12266093.406593408;-37451873.62637363;54282686.81318681;-17671769.230769232;342241263.7362637;232663598.9010989;-1190943697.8021977;-590337401.098901;324647928.5714286;-4301741.758241758;-6200186.813186813;-11609060.43956044;1168972.5274725277;657104.3956043957;-11029109.89010989;8590983.516483517;86974428.57142857;-374118494.5054945;-558048291.2087913;-326956494.5054945;276611493.9071858;-38247173.99330036;12262708.11186318;-37436491.786601424;-17664099.07892913;342291632.19174314;-6198855.142087849;-11606709.234953366;1169160.4570318935;656962.6647412195;8589126.958145473;86909645.1011743;232958173.92159605;-4302063.558112301;356883796.7032968
2018-11-29;20257.0;268825703.29670334;-41732615.38461539;12473637.362637363;-37435549.45054945;54215274.72527473;-17683307.692307692;338732505.4945055;232069439.5604396;-1190197879.1208792;-588841560.4395604;324767571.4285714;-4294296.703296703;-6305274.725274725;-11805824.175824177;1158989.010989011;668241.7582417582;-11216043.956043957;8736593.406593407;88448571.42857142;-380996197.8021978;-555531516.4835165;-324443197.8021978;271042917.6518594;-40645250.77301639;12470252.06790714;-37420174.42869611;-17675632.653379764;338782873.9499849;-6303943.054175759;-11803472.971217098;1159176.9405483769;668100.0273785822;8734736.848255362;88383075.4557345;232364014.32604668;-4294618.503167246;358387318.68131864
2018-11-30;20257.0;263257148.3516484;-44130692.30769229;12681181.318681318;-37419225.27472527;54147862.63736264;-17694846.153846152;335223747.25274724;231475280.2197802;-1189452060.4395604;-587345719.7802198;324887214.28571427;-4286851.648351649;-6410362.637362638;-12002587.912087912;1149005.4945054944;679379.1208791209;-11402978.021978024;8882203.296703298;89922714.28571428;-387873901.0989011;-553014741.7582418;-321929901.0989011;265474366.7693575;-43043327.89605607;12677796.023951096;-37403857.07079078;-17687166.227830388;335274115.70822674;-6409030.966263671;-12000236.70748084;1149193.424064861;679237.3900159446;8880346.738365252;89856505.81029469;231769854.6870454;-4287173.448222192;359890840.6593406
2018-12-01;20257.0;257688593.40659344;-46528769.23076922;12888725.274725275;-37402901.0989011;54080450.54945055;-17706384.615384616;331714989.010989;230881120.8791209;-1188706241.7582417;-585849879.1208792;325006857.14285713;-4279406.593406593;-6515450.549450549;-12199351.648351649;1139021.978021978;690516.4835164836;-11589912.087912088;9027813.186813189;91396857.14285712;-394751604.3956044;-550497967.0329671;-319416604.3956044;259905830.0597796;-45441405.10703954;12885339.97999505;-37387539.71288543;-17698699.80228102;331765357.46646833;-6514118.878351584;-12197000.443744572;1139209.9075813435;690374.7526533074;9025956.628475145;91329936.16485488;231175695.2054257;-4279728.393277138;361394362.6373627
2018-12-02;20257.0;252120038.4615385;-48926846.15384615;13096269.23076923;-37386576.92307692;54013038.461538464;-17717923.076923076;328206230.7692307;230286961.53846157;-1187960423.0769231;-584354038.4615384;325126500.0;-4271961.538461538;-6620538.461538462;-12396115.384615384;1129038.4615384615;701653.8461538461;-11776846.153846154;9173423.076923078;92871000.0;-401629307.6923077;-547981192.3076923;-316903307.6923077;254337290.90402028;-47839482.19898719;13092883.936039006;-37371222.35498011;-17710233.376731653;328256599.22471017;-6619206.790439496;-12393764.180008307;1129226.3910978276;701512.1152906701;9171566.518585032;92803366.51941504;230581535.9117195;-4272283.338332081;362897884.6153847
2018-12-03;20257.0;246551483.51648355;-51324923.07692307;13303813.186813189;-37370252.74725275;53945626.37362637;-17729461.53846154;324697472.5274725;229692802.1978022;-1187214604.3956044;-582858197.8021978;325246142.85714287;-4264516.483516484;-6725626.373626374;-12592879.12087912;1119054.945054945;712791.2087912088;-11963780.21978022;9319032.967032967;94345142.85714284;-408507010.989011;-545464417.5824176;-314390010.989011;248768739.52756917;-50237559.118686594;13300427.89208296;-37354904.99707477;-17721766.951182276;324747840.9829519;-6724294.7025274085;-12590527.916272044;1119242.874614311;712649.4779280325;9317176.408694925;94276796.87397525;229987376.7075727;-4264838.283387026;364401406.5934066
2018-12-04;20257.0;240982928.5714286;-53723000.0;13511357.142857144;-37353928.571428575;53878214.28571428;-17741000.0;321188714.28571427;229098642.85714287;-1186468785.7142856;-581362357.1428571;325365785.71428573;-4257071.428571428;-6830714.285714285;-12789642.857142858;1109071.4285714286;723928.5714285715;-12150714.285714284;9464642.857142856;95819285.7142857;-415384714.2857143;-542947642.8571429;-311876714.28571427;243200177.62831295;-52635635.93696793;13507971.848126918;-37338587.63916945;-17733300.525632907;321239082.74119365;-6829382.61461532;-12787291.65253578;1109259.3581307947;723786.8405653953;9462786.298804812;95750227.2285354;229393217.4749589;-4257393.228441972;365904928.57142866
2018-12-05;20257.0;235414373.62637365;-56121076.92307693;13718901.0989011;-37337604.3956044;53810802.1978022;-17752538.46153846;317679956.04395604;228504483.51648352;-1185722967.032967;-579866516.4835165;325485428.5714286;-4249626.373626374;-6935802.197802198;-12986406.593406592;1099087.9120879122;735065.934065934;-12337648.351648351;9610252.747252747;97293428.57142857;-422262417.5824176;-540430868.1318681;-309363417.5824176;237631613.3898865;-55033712.75662943;13715515.804170877;-37322270.28126412;-17744834.10008353;317730324.4994355;-6934470.526703231;-12984055.38879952;1099275.8416472783;734924.203202758;9608396.1889147;97223657.58309558;228799058.15730265;-4249948.173496916;367408450.5494505
2018-12-06;20257.0;229845818.6813187;-58519153.846153855;13926445.054945055;-37321280.21978022;53743390.10989011;-17764076.923076924;314171197.8021978;227910324.17582417;-1184977148.3516483;-578370675.8241758;325605071.4285714;-4242181.318681318;-7040890.10989011;-13183170.32967033;1089104.3956043958;746203.2967032967;-12524582.417582417;9755862.637362637;98767571.42857142;-429140120.8791209;-537914093.4065934;-306850120.8791209;232063053.7282797;-57431789.63868533;13923059.760214828;-37305952.923358776;-17756367.674534164;314221566.2576772;-7039558.438791146;-13180819.125063254;1089292.3251637616;746061.5658401204;9754006.079024594;98697087.9376558;228204898.77157685;-4242503.118551862;368911972.5274725
2018-12-07;20257.0;224277263.73626372;-60917230.76923075;14133989.01098901;-37304956.04395604;53675978.02197802;-17775615.384615384;310662439.5604396;227316164.83516484;-1184231329.6703296;-576874835.1648352;325724714.28571427;-4234736.263736264;-7145978.021978023;-13379934.065934066;1079120.879120879;757340.6593406594;-12711516.483516484;9901472.527472528;100241714.28571428;-436017824.17582417;-535397318.6813186;-304336824.17582417;226494500.2163989;-59829866.58278275;14130603.716258788;-37289635.565453455;-17767901.2489848;310712808.01591897;-7144646.350879055;-13377582.86132699;1079308.8086802454;757198.9284774832;9899615.969134482;100170518.29221594;227610739.37069172;-4235058.063606806;370415494.5054945
2018-12-08;20257.0;218708708.7912088;-63315307.69230768;14341532.967032967;-37288631.86813187;53608565.93406594;-17787153.846153848;307153681.31868136;226722005.4945055;-1183485510.989011;-575378994.5054945;325844357.14285713;-4227291.208791208;-7251065.934065934;-13576697.802197805;1069137.362637363;768478.021978022;-12898450.54945055;10047082.417582417;101715857.14285712;-442895527.4725274;-532880543.956044;-301823527.4725275;220925949.88898376;-62227943.55165189;14338147.67230274;-37273318.20754811;-17779434.823435422;307204049.7741608;-7249734.26296697;-13574346.597590726;1069325.2921967283;768336.2911148459;10045225.859244376;101643948.64677615;227016579.99773625;-4227613.008661753;371919016.4835164
2018-12-09;20257.0;213140153.84615383;-65713384.61538461;14549076.923076924;-37272307.692307696;53541153.84615385;-17798692.307692308;303644923.0769231;226127846.1538461;-1182739692.3076923;-573883153.8461539;325964000.0;-4219846.153846154;-7356153.846153846;-13773461.538461538;1059153.846153846;779615.3846153846;-13085384.615384616;10192692.307692308;103190000.0;-449773230.7692308;-530363769.2307692;-299310230.7692308;215357398.6117229;-64626020.50811496;14545691.6283467;-37257000.84964279;-17790968.397886053;303695291.5324025;-7354822.17505488;-13771110.333854465;1059341.7757132123;779473.6537522083;10190835.749354262;103117379.00133634;226422420.66255412;-4220167.953716696;373422538.46153843
2018-12-10;20257.0;207571598.9010989;-68111461.53846154;14756620.87912088;-37255983.51648352;53473741.75824176;-17810230.769230768;300136164.83516484;225533686.8131868;-1181993873.6263735;-572387313.1868132;326083642.85714287;-4212401.098901099;-7461241.758241759;-13970225.274725275;1049170.3296703296;790752.7472527473;-13272318.681318682;10338302.197802195;104664142.85714284;-456650934.06593406;-527846994.5054945;-296796934.06593406;209788844.2599543;-67024097.43724032;14753235.584390655;-37240683.49173746;-17802501.972336676;300186533.29064417;-7459910.087142792;-13967874.070118196;1049358.2592296954;790611.0163895711;10336445.639464157;104590809.35589652;225828261.34782547;-4212722.898771643;374926060.4395603
2018-12-11;20257.0;202003043.956044;-70509538.46153846;14964164.835164836;-37239659.34065934;53406329.67032967;-17821769.230769232;296627406.59340656;224939527.47252747;-1181248054.945055;-570891472.5274725;326203285.71428573;-4204956.043956044;-7566329.67032967;-14166989.01098901;1039186.8131868131;801890.1098901099;-13459252.747252747;10483912.087912088;106138285.7142857;-463528637.3626373;-525330219.7802198;-294283637.3626374;204220287.4767044;-69422174.34632011;14960779.54043461;-37224366.13383212;-17814035.5467873;296677775.04888606;-7564997.999230705;-14164637.806381935;1039374.742746179;801748.3790269338;10482055.529574042;106064239.7104567;225234102.0299195;-4205277.843826586;376429582.41758245
2018-12-12;20257.0;196434489.01098907;-72907615.38461539;15171708.79120879;-37223335.16483516;53338917.58241759;-17833307.692307692;293118648.35164833;224345368.1318681;-1180502236.2637362;-569395631.8681319;326322928.5714286;-4197510.989010989;-7671417.582417582;-14363752.747252747;1029203.2967032968;813027.4725274725;-13646186.813186811;10629521.978021976;107612428.57142857;-470406340.6593407;-522813445.05494505;-291770340.6593406;198651730.291577;-71820251.25167356;15168323.496478569;-37208048.7759268;-17825569.12123794;293169016.80712765;-7670085.911318616;-14361401.54264567;1029391.2262626628;812885.7416642962;10627665.419683935;107537670.06501688;224639942.6958681;-4197832.788881533;377933104.39560443
2018-12-13;20257.0;190865934.0659341;-75305692.30769229;15379252.747252747;-37207010.98901099;53271505.494505495;-17844846.153846152;289609890.1098901;223751208.7912088;-1179756417.5824175;-567899791.2087913;326442571.4285714;-4190065.9340659343;-7776505.494505495;-14560516.483516484;1019219.7802197804;824164.8351648352;-13833120.87912088;10775131.868131869;109086571.42857142;-477284043.956044;-520296670.3296703;-289257043.956044;193083174.3163229;-74218328.16535239;15375867.452522522;-37191731.418021455;-17837102.695688568;289660258.56536955;-7775173.823406529;-14558165.278909408;1019407.7097791464;824023.104301659;10773275.309793822;109011100.4195771;224045783.3474763;-4190387.733936477;379436626.37362635
2018-12-14;20257.0;185297379.1208792;-77703769.23076922;15586796.703296704;-37190686.81318681;53204093.406593405;-17856384.615384616;286101131.8681319;223157049.45054945;-1179010598.901099;-566403950.5494505;326562214.28571427;-4182620.879120879;-7881593.406593407;-14757280.21978022;1009236.2637362636;835302.1978021978;-14020054.945054945;10920741.758241758;110560714.28571428;-484161747.2527472;-517779895.6043956;-286743747.2527473;187514619.83551505;-76616405.08963946;15583411.40856648;-37175414.060116135;-17848636.27013919;286151500.32361126;-7880261.735494441;-14754929.015173148;1009424.1932956298;835160.4669390217;10918885.199903715;110484530.77413724;223451623.99482375;-4182942.678991423;380940148.35164845
2018-12-15;20257.0;179728824.17582422;-80101846.15384614;15794340.65934066;-37174362.63736264;53136681.31868132;-17867923.076923076;282592373.62637365;222562890.1098901;-1178264780.2197802;-564908109.8901099;326681857.14285713;-4175175.824175824;-7986681.318681318;-14954043.956043957;999252.7472527472;846439.5604395604;-14206989.01098901;11066351.648351649;112034857.14285712;-491039450.5494506;-515263120.8791209;-284230450.5494505;181946066.04313305;-79014482.01958291;15790955.364610435;-37159096.702210784;-17860169.844589826;282642742.08185303;-7985349.647582353;-14951692.75143688;999440.6768121131;846297.8295763842;11064495.090013605;111957961.12869748;222857464.64694044;-4175497.624046367;382443670.32967037
2018-12-16;20257.0;174160269.23076928;-82499923.07692307;16001884.615384616;-37158038.461538464;53069269.23076923;-17879461.53846154;279083615.38461536;221968730.7692308;-1177518961.5384614;-563412269.2307693;326801500.0;-4167730.769230769;-8091769.230769231;-15150807.692307692;989269.2307692308;857576.9230769231;-14393923.076923076;11211961.538461538;113509000.0;-497917153.84615386;-512746346.1538461;-281717153.84615386;176377511.94288012;-81412558.94883801;15998499.320654389;-37142779.34430547;-17871703.41904045;279133983.84009486;-8090437.559670264;-15148456.487700615;989457.1603285968;857435.192213747;11210104.980123496;113431391.4832576;222263305.30656296;-4168052.569101313;383947192.30769235
2018-12-17;20257.0;168591714.28571433;-84898000.0;16209428.57142857;-37141714.28571428;53001857.14285714;-17891000.0;275574857.14285713;221374571.42857143;-1176773142.857143;-561916428.5714285;326921142.85714287;-4160285.7142857146;-8196857.142857143;-15347571.42857143;979285.7142857144;868714.2857142857;-14580857.142857144;11357571.42857143;114983142.85714284;-504794857.14285713;-510229571.42857146;-279203857.14285713;170808957.07873803;-83810635.87399876;16206043.276698347;-37126461.986400135;-17883236.99349108;275625225.59833646;-8195525.471758178;-15345220.223964352;979473.6438450802;868572.5548511096;11355714.870233385;114904821.8378178;221669145.970758;-4160607.514156257;385450714.2857143
2018-12-18;20257.0;163023159.34065938;-87296076.92307693;16416972.527472528;-37125390.10989011;52934445.05494505;-17902538.46153846;272066098.9010989;220780412.08791208;-1176027324.1758242;-560420587.9120879;327040785.71428573;-4152840.659340659;-8301945.054945055;-15544335.164835164;969302.1978021978;879851.6483516484;-14767791.20879121;11503181.318681318;116457285.7142857;-511672560.4395604;-507712796.7032967;-276690560.4395604;165240401.65268832;-86208712.79545408;16413587.2327423;-37110144.62849479;-17894770.56794171;272116467.3565783;-8300613.383846088;-15541983.960228091;969490.127361564;879709.9174884721;11501324.760343276;116378252.192378;221074986.6348297;-4153162.4592112033;386954236.26373625
2018-12-19;20257.0;157454604.39560443;-89694153.84615386;16624516.483516484;-37109065.93406593;52867032.96703297;-17914076.923076924;268557340.6593407;220186252.7472528;-1175281505.4945054;-558924747.2527473;327160428.5714286;-4145395.604395604;-8407032.967032967;-15741098.9010989;959318.6813186812;890989.010989011;-14954725.274725275;11648791.20879121;117931428.57142857;-518550263.73626375;-505196021.978022;-274177263.7362637;159671846.16957518;-88606789.71564725;16621131.18878626;-37093827.27058948;-17906304.142392334;268607709.1148201;-8405701.295934003;-15738747.696491824;959506.6108780472;890847.2801258349;11646934.650453163;117851682.54693817;220480827.29587945;-4145717.404266147;388457758.24175835
2018-12-20;20257.0;151886049.45054948;-92092230.76923075;16832060.43956044;-37092741.75824176;52799620.87912088;-17925615.384615384;265048582.4175824;219592093.4065934;-1174535686.813187;-557428906.5934066;327280071.4285714;-4137950.549450549;-8512120.879120879;-15937862.637362638;949335.1648351648;902126.3736263736;-15141659.34065934;11794401.0989011;119405571.42857142;-525427967.0329671;-502679247.2527472;-271663967.03296703;154103291.00562838;-91004866.63679996;16828675.144830216;-37077509.91268413;-17917837.71684297;265098950.87306184;-8510789.208021913;-15935511.432755563;949523.0943945308;901984.6427631977;11792544.540563056;119325112.9014984;219886667.95395395;-4138272.349321093;389961280.2197802
2018-12-21;20257.0;146317494.5054945;-94490307.69230768;17039604.395604394;-37076417.58241759;52732208.79120879;-17937153.846153848;261539824.17582417;218997934.0659341;-1173789868.131868;-555933065.9340659;327399714.28571427;-4130505.4945054944;-8617208.79120879;-16134626.373626374;939351.6483516484;913263.7362637364;-15328593.406593408;11940010.98901099;120879714.28571428;-532305670.3296703;-500162472.5274725;-269150670.3296703;148534736.19986022;-93402943.559676;17036219.10087417;-37061192.55477881;-17929371.291293595;261590192.63130352;-8615877.120109824;-16132275.1690193;939539.5779110144;913122.00540056;11938154.430672944;120798543.25605851;219292508.61093456;-4130827.2943760375;391464802.19780225
2018-12-22;20257.0;140748939.5604396;-96888384.6153846;17247148.351648353;-37060093.406593405;52664796.70329671;-17948692.307692308;258031065.93406597;218403774.72527477;-1173044049.4505494;-554437225.2747253;327519357.14285713;-4123060.43956044;-8722296.703296704;-16331390.10989011;929368.131868132;924401.098901099;-15515527.472527472;12085620.87912088;122353857.14285712;-539183373.6263736;-497645697.8021978;-266637373.6263736;142966181.54000676;-95801020.4837083;17243763.056918126;-37044875.196873486;-17940904.865744226;258081434.38954532;-8720965.032197738;-16329038.905283032;929556.0614274978;924259.3680379228;12083764.320782837;122271973.61061876;218698349.26869065;-4123382.239430983;392968324.1758241
