DT_REFER;CD_CVM;CD_CONTA;VL_CONTA_PENULTIMO;VL_CONTA
2014-06-30;20257;3.06;-91961000.0;-119696000.0
2014-06-30;20257;3.07;105771000.0;112221000.0
2014-06-30;20257;3.08;-3368000.0;-32140000.0
2014-06-30;20257;3.09;102403000.0;80081000.0
2014-06-30;20257;3.11;102403000.0;80081000.0
2014-06-30;20257;5.01;4097243000.0;4305064000.0
2014-06-30;20257;5.03;4097243000.0;4305064000.0
2014-06-30;20257;5.07;4111150000.0;4108374000.0
2014-06-30;20257;6.01;517537000.0;693386000.0
2014-06-30;20257;6.02;-180216000.0;16071000.0
2014-06-30;20257;6.03;-744639000.0;-755245000.0
2014-06-30;20257;6.05;-407318000.0;-45788000.0
2014-06-30;20257;7.01;577992000.0;579713000.0
2014-06-30;20257;7.02;-101422000.0;-59557000.0
2014-06-30;20257;7.03;476570000.0;520156000.0
2014-06-30;20257;7.04.01;-855000.0;-735000.0
2014-06-30;20257;7.05;475715000.0;519421000.0
2014-06-30;20257;7.06;88420000.0;75737000.0
2014-06-30;20257;7.07;564135000.0;595158000.0
2014-06-30;20257;7.08;564135000.0;595158000.0
2014-09-30;2453;1.01;6668783000.0;6066789000.0
2014-09-30;2453;1.01.01;2201827000.0;1326744000.0
2014-09-30;2453;1.01.02;933571000.0;987660000.0
2014-09-30;2453;1.01.03;2211954000.0;2238849000.0
2014-09-30;2453;1.01.04;37726000.0;34238000.0
2014-09-30;2453;1.02.01;9163114000.0;10062781000.0
2014-09-30;2453;1.02.02;6160800000.0;8535524000.0
2014-09-30;2453;1.02.03;5817455000.0;5640273000.0
2014-09-30;2453;1.02.04;2003990000.0;1629056000.0
2014-09-30;2453;2.01;5921641000.0;7806127000.0
2014-09-30;2453;2.01.02;1066358000.0;1534932000.0
2014-09-30;2453;2.01.03;533452000.0;498693000.0
2014-09-30;2453;2.01.04;2237766000.0;4697841000.0
2014-09-30;2453;2.01.05;1898372000.0;878356000.0
2014-09-30;2453;2.02.01;7219598000.0;7107882000.0
2014-09-30;2453;2.02.02;3472348000.0;3571809000.0
2014-09-30;2453;2.02.03;255813000.0;237746000.0
2014-09-30;2453;2.02.04;306385000.0;307695000.0
2014-09-30;2453;2.03.01;6294208000.0;6294208000.0
2014-09-30;2453;2.03.02;1924733000.0;1924503000.0
2014-09-30;2453;2.03.04;3839882000.0;2081355000.0
2014-09-30;2453;3.01;3545896000.0;3831889000.0
2014-09-30;2453;3.02;-2627441000.0;-3053268000.0
2014-09-30;2453;3.03;918455000.0;778621000.0
2014-09-30;2453;3.04;183610000.0;-468493000.0
2014-09-30;2453;3.05;1102065000.0;310128000.0
2014-09-30;2453;3.06;-119315000.0;-213041000.0
2014-09-30;2453;3.07;982750000.0;97087000.0
2014-09-30;2453;3.08;-193909000.0;-68031000.0
2014-09-30;2453;3.09;788841000.0;29056000.0
2014-09-30;2453;3.11;788841000.0;29056000.0
2014-09-30;2453;5.01;12044062000.0;12638357000.0
2014-09-30;2453;5.03;11549996000.0;12638357000.0
2014-09-30;2453;5.07;13197926000.0;12903164000.0
2014-09-30;2453;6.01;2654049000.0;3249006000.0
2014-09-30;2453;6.02;1383896000.0;-3344704000.0
2014-09-30;2453;6.03;-3845926000.0;-779385000.0
2014-09-30;2453;6.05;192019000.0;-875083000.0
2014-09-30;2453;7.01;16267719000.0;17248617000.0
2014-09-30;2453;7.02;-7975157000.0;-8061673000.0
2014-09-30;2453;7.03;8292562000.0;9186944000.0
2014-09-30;2453;7.04.01;-573714000.0;-587488000.0
2014-09-30;2453;7.05;7718848000.0;8599456000.0
2014-09-30;2453;7.06;948980000.0;456056000.0
2014-09-30;2453;7.07;8667828000.0;9055512000.0
2014-09-30;2453;7.08;8667828000.0;9055512000.0
2014-09-30;20257;1.01;1788028000.0;2344385000.0
2014-09-30;20257;1.01.01;121140000.0;289311000.0
2014-09-30;20257;1.01.02;0.0;0.0
2014-09-30;20257;1.01.03;156844000.0;214232000.0
2014-09-30;20257;1.01.04;0.0;0.0
2014-09-30;20257;1.02.01;5450144000.0;5236527000.0
2014-09-30;20257;1.02.02;1885077000.0;1723883000.0
2014-09-30;20257;1.02.03;22861000.0;20447000.0
2014-09-30;20257;1.02.04;7969000.0;8974000.0
2014-09-30;20257;2.01;1097570000.0;965222000.0
2014-09-30;20257;2.01.02;34012000.0;33088000.0
2014-09-30;20257;2.01.03;10764000.0;105160000.0
2014-09-30;20257;2.01.04;942160000.0;732661000.0
2014-09-30;20257;2.01.05;110634000.0;94313000.0
2014-09-30;20257;2.02.01;3425203000.0;3393327000.0
2014-09-30;20257;2.02.02;10907000.0;50411000.0
2014-09-30;20257;2.02.03;312344000.0;317897000.0
2014-09-30;20257;2.02.04;2991000.0;1364000.0
2014-09-30;20257;2.03.01;3042035000.0;3042035000.0
2014-09-30;20257;2.03.02;594507000.0;594507000.0
2014-09-30;20257;2.03.04;668522000.0;280245000.0
2014-09-30;20257;3.01;612044000.0;622103000.0
2014-09-30;20257;3.02;-45014000.0;-42717000.0
2014-09-30;20257;3.03;567030000.0;579386000.0
2014-09-30;20257;3.04;127411000.0;162978000.0
2014-09-30;20257;3.05;694441000.0;742364000.0
2014-09-30;20257;3.06;-98203000.0;-88764000.0
2014-09-30;20257;3.07;596238000.0;653600000.0
2014-09-30;20257;3.08;-118291000.0;-155979000.0
2014-09-30;20257;3.09;477947000.0;497621000.0
2014-09-30;20257;3.11;477947000.0;497621000.0
2014-09-30;20257;5.01;4097243000.0;4305064000.0
2014-09-30;20257;5.03;4097243000.0;4305064000.0
2014-09-30;20257;5.07;4589097000.0;4605995000.0
2014-09-30;20257;6.01;837010000.0;1298618000.0
2014-09-30;20257;6.02;-212574000.0;-97083000.0
2014-09-30;20257;6.03;-1011076000.0;-1033364000.0
2014-09-30;20257;6.05;-386640000.0;168171000.0
2014-09-30;20257;7.01;1235401000.0;1261444000.0
2014-09-30;20257;7.02;-145839000.0;-95329000.0
2014-09-30;20257;7.03;1089562000.0;1166115000.0
2014-09-30;20257;7.04.01;-1369000.0;-1080000.0
2014-09-30;20257;7.05;1088193000.0;1165035000.0
2014-09-30;20257;7.06;248183000.0;260238000.0
2014-09-30;20257;7.07;1336376000.0;1425273000.0
2014-09-30;20257;7.08;1336376000.0;1425273000.0
2015-03-31;2453;1.01;6554378000.0;12668574000.0
2015-03-31;2453;1.01.01;887143000.0;617572000.0
2015-03-31;2453;1.01.02;993994000.0;448461000.0
2015-03-31;2453;1.01.03;2462698000.0;3458053000.0
2015-03-31;2453;1.01.04;39887000.0;38070000.0
2015-03-31;2453;1.02.01;11482918000.0;5949527000.0
2015-03-31;2453;1.02.02;8039791000.0;9697555000.0
2015-03-31;2453;1.02.03;5543620000.0;4834708000.0
2015-03-31;2453;1.02.04;3379296000.0;3232896000.0
2015-03-31;2453;2.01;10123317000.0;9804767000.0
2015-03-31;2453;2.01.02;1603716000.0;1488401000.0
2015-03-31;2453;2.01.03;597264000.0;613356000.0
2015-03-31;2453;2.01.04;5290655000.0;4605114000.0
2015-03-31;2453;2.01.05;2437074000.0;2915001000.0
2015-03-31;2453;2.02.01;8218083000.0;8450711000.0
2015-03-31;2453;2.02.02;4007207000.0;3822696000.0
2015-03-31;2453;2.02.03;611469000.0;760753000.0
2015-03-31;2453;2.02.04;754975000.0;761330000.0
2015-03-31;2453;2.03.01;6294208000.0;6294208000.0
2015-03-31;2453;2.03.02;1924503000.0;1924503000.0
2015-03-31;2453;2.03.04;2593868000.0;2593868000.0
2015-03-31;2453;3.01;4710009000.0;5849279000.0
2015-03-31;2453;3.02;-2563166000.0;-3962727000.0
2015-03-31;2453;3.03;2146843000.0;1886552000.0
2015-03-31;2453;3.04;-220347000.0;445220000.0
2015-03-31;2453;3.05;1926496000.0;2331772000.0
2015-03-31;2453;3.06;-97539000.0;-273450000.0
2015-03-31;2453;3.07;1828957000.0;2058322000.0
2015-03-31;2453;3.08;-578868000.0;-573695000.0
2015-03-31;2453;3.09;1250089000.0;1484627000.0
2015-03-31;2453;3.11;1250089000.0;1484627000.0
2015-03-31;2453;5.01;12638357000.0;11284952000.0
2015-03-31;2453;5.03;12638357000.0;11284952000.0
2015-03-31;2453;5.07;13887032000.0;12783003000.0
2015-03-31;2453;6.01;618564000.0;332398000.0
2015-03-31;2453;6.02;-1699312000.0;-18683000.0
2015-03-31;2453;6.03;-10544000.0;-583286000.0
2015-03-31;2453;6.05;-1091292000.0;-269571000.0
2015-03-31;2453;7.01;6027462000.0;8649125000.0
2015-03-31;2453;7.02;-2393384000.0;-3750458000.0
2015-03-31;2453;7.03;3634078000.0;4898667000.0
2015-03-31;2453;7.04.01;-182033000.0;-247121000.0
2015-03-31;2453;7.05;3452045000.0;4651546000.0
2015-03-31;2453;7.06;367643000.0;380394000.0
2015-03-31;2453;7.07;3819688000.0;5031940000.0
2015-03-31;2453;7.08;3819688000.0;5031940000.0
2015-03-31;20257;1.01;1786946000.0;2333210000.0
2015-03-31;20257;1.01.01;101853000.0;117181000.0
2015-03-31;20257;1.01.02;0.0;0.0
2015-03-31;20257;1.01.03;206687000.0;188421000.0
2015-03-31;20257;1.01.04;0.0;0.0
2015-03-31;20257;1.02.01;5132209000.0;5124684000.0
2015-03-31;20257;1.02.02;1702158000.0;1689068000.0
2015-03-31;20257;1.02.03;24175000.0;23400000.0
2015-03-31;20257;1.02.04;13300000.0;13592000.0
2015-03-31;20257;2.01;751767000.0;847935000.0
2015-03-31;20257;2.01.02;37133000.0;26992000.0
2015-03-31;20257;2.01.03;11996000.0;10755000.0
2015-03-31;20257;2.01.04;605806000.0;709847000.0
2015-03-31;20257;2.01.05;96832000.0;100341000.0
2015-03-31;20257;2.02.01;3239588000.0;3383930000.0
2015-03-31;20257;2.02.02;93089000.0;137078000.0
2015-03-31;20257;2.02.03;348589000.0;387323000.0
2015-03-31;20257;2.02.04;1123000.0;1123000.0
2015-03-31;20257;2.03.01;3042035000.0;3042035000.0
2015-03-31;20257;2.03.02;594507000.0;594507000.0
2015-03-31;20257;2.03.04;588090000.0;588090000.0
2015-03-31;20257;3.01;267537000.0;342526000.0
2015-03-31;20257;3.02;-37713000.0;-21879000.0
2015-03-31;20257;3.03;229824000.0;320647000.0
2015-03-31;20257;3.04;7540000.0;36167000.0
2015-03-31;20257;3.05;237364000.0;356814000.0
2015-03-31;20257;3.06;-102262000.0;-137391000.0
2015-03-31;20257;3.07;135102000.0;219423000.0
2015-03-31;20257;3.08;-23596000.0;-17490000.0
2015-03-31;20257;3.09;111506000.0;201933000.0
2015-03-31;20257;3.11;111506000.0;201933000.0
2015-03-31;20257;5.01;4305064000.0;4224632000.0
2015-03-31;20257;5.03;4305064000.0;4224632000.0
2015-03-31;20257;5.07;4416570000.0;4426565000.0
2015-03-31;20257;6.01;281013000.0;429047000.0
2015-03-31;20257;6.02;-225723000.0;-404591000.0
2015-03-31;20257;6.03;35707000.0;-9128000.0
2015-03-31;20257;6.05;90997000.0;15328000.0
2015-03-31;20257;7.01;293713000.0;380080000.0
2015-03-31;20257;7.02;-32254000.0;-19488000.0
2015-03-31;20257;7.03;261459000.0;360592000.0
2015-03-31;20257;7.04.01;-386000.0;-405000.0
2015-03-31;20257;7.05;261073000.0;360187000.0
2015-03-31;20257;7.06;37220000.0;69007000.0
2015-03-31;20257;7.07;298293000.0;429194000.0
2015-03-31;20257;7.08;298293000.0;429194000.0
2015-06-30;2453;1.01;6554378000.0;13516391000.0
2015-06-30;2453;1.01.01;887143000.0;757015000.0
2015-06-30;2453;1.01.02;993994000.0;517917000.0
2015-06-30;2453;1.01.03;2462698000.0;3595168000.0
2015-06-30;2453;1.01.04;39887000.0;40494000.0
2015-06-30;2453;1.02.01;11482918000.0;6003340000.0
2015-06-30;2453;1.02.02;8039791000.0;9692802000.0
2015-06-30;2453;1.02.03;5543620000.0;4764227000.0
2015-06-30;2453;1.02.04;3379296000.0;3136536000.0
2015-06-30;2453;2.01;10123317000.0;9411443000.0
2015-06-30;2453;2.01.02;1603716000.0;1464063000.0
2015-06-30;2453;2.01.03;597264000.0;686430000.0
2015-06-30;2453;2.01.04;5290655000.0;4746442000.0
2015-06-30;2453;2.01.05;2437074000.0;2305963000.0
2015-06-30;2453;2.02.01;8218083000.0;8290532000.0
2015-06-30;2453;2.02.02;4007207000.0;3772223000.0
2015-06-30;2453;2.02.03;611469000.0;743751000.0
2015-06-30;2453;2.02.04;754975000.0;782931000.0
2015-06-30;2453;2.03.01;6294208000.0;6294208000.0
2015-06-30;2453;2.03.02;1924503000.0;1924503000.0
2015-06-30;2453;2.03.04;2593868000.0;3391184000.0
2015-06-30;2453;3.01;4701427000.0;5392480000.0
2015-06-30;2453;3.02;-3058394000.0;-3886332000.0
2015-06-30;2453;3.03;1643033000.0;1506148000.0
2015-06-30;2453;3.04;-272638000.0;-455463000.0
2015-06-30;2453;3.05;1370395000.0;1050685000.0
2015-06-30;2453;3.06;-273560000.0;-251581000.0
2015-06-30;2453;3.07;1096835000.0;799104000.0
2015-06-30;2453;3.08;-355961000.0;-264840000.0
2015-06-30;2453;3.09;740874000.0;534264000.0
2015-06-30;2453;3.11;740874000.0;534264000.0
2015-06-30;2453;5.01;12638357000.0;11284952000.0
2015-06-30;2453;5.03;12638357000.0;11284952000.0
2015-06-30;2453;5.07;12868243000.0;14112416000.0
2015-06-30;2453;6.01;2183481000.0;970180000.0
2015-06-30;2453;6.02;-2928115000.0;-395137000.0
2015-06-30;2453;6.03;531584000.0;-705171000.0
2015-06-30;2453;6.05;-213050000.0;-130128000.0
2015-06-30;2453;7.01;12110452000.0;17069488000.0
2015-06-30;2453;7.02;-5216647000.0;-7521892000.0
2015-06-30;2453;7.03;6893805000.0;9547596000.0
2015-06-30;2453;7.04.01;-384524000.0;-428708000.0
2015-06-30;2453;7.05;6509281000.0;9118888000.0
2015-06-30;2453;7.06;428293000.0;620665000.0
2015-06-30;2453;7.07;6937574000.0;9739553000.0
2015-06-30;2453;7.08;6937574000.0;9739553000.0
2015-06-30;20257;1.01;1786946000.0;2320501000.0
2015-06-30;20257;1.01.01;101853000.0;18645000.0
2015-06-30;20257;1.01.02;0.0;0.0
2015-06-30;20257;1.01.03;206687000.0;191665000.0
2015-06-30;20257;1.01.04;0.0;0.0
2015-06-30;20257;1.02.01;5132209000.0;5042392000.0
2015-06-30;20257;1.02.02;1702158000.0;1740839000.0
2015-06-30;20257;1.02.03;24175000.0;22743000.0
2015-06-30;20257;1.02.04;13300000.0;14147000.0
2015-06-30;20257;2.01;751767000.0;1225300000.0
2015-06-30;20257;2.01.02;37133000.0;23939000.0
2015-06-30;20257;2.01.03;11996000.0;17141000.0
2015-06-30;20257;2.01.04;605806000.0;1087827000.0
2015-06-30;20257;2.01.05;96832000.0;96393000.0
2015-06-30;20257;2.02.01;3239588000.0;2930829000.0
2015-06-30;20257;2.02.02;93089000.0;186316000.0
2015-06-30;20257;2.02.03;348589000.0;384725000.0
2015-06-30;20257;2.02.04;1123000.0;1123000.0
2015-06-30;20257;2.03.01;3042035000.0;3042035000.0
2015-06-30;20257;2.03.02;594507000.0;594507000.0
2015-06-30;20257;2.03.04;588090000.0;333333000.0
2015-06-30;20257;3.01;259725000.0;392192000.0
2015-06-30;20257;3.02;-32106000.0;-25606000.0
2015-06-30;20257;3.03;227619000.0;366586000.0
2015-06-30;20257;3.04;4298000.0;34943000.0
2015-06-30;20257;3.05;231917000.0;401529000.0
2015-06-30;20257;3.06;-119696000.0;-115547000.0
2015-06-30;20257;3.07;112221000.0;285982000.0
2015-06-30;20257;3.08;-32140000.0;-45461000.0
2015-06-30;20257;3.09;80081000.0;240521000.0
2015-06-30;20257;3.11;80081000.0;240521000.0
2015-06-30;20257;5.01;4305064000.0;4224632000.0
2015-06-30;20257;5.03;4305064000.0;4224632000.0
2015-06-30;20257;5.07;4108374000.0;4412329000.0
2015-06-30;20257;6.01;693386000.0;859282000.0
2015-06-30;20257;6.02;16071000.0;-523830000.0
2015-06-30;20257;6.03;-755245000.0;-418660000.0
2015-06-30;20257;6.05;-45788000.0;-83208000.0
2015-06-30;20257;7.01;579713000.0;812040000.0
2015-06-30;20257;7.02;-59557000.0;-44838000.0
2015-06-30;20257;7.03;520156000.0;767202000.0
2015-06-30;20257;7.04.01;-735000.0;-794000.0
2015-06-30;20257;7.05;519421000.0;766408000.0
2015-06-30;20257;7.06;75737000.0;144280000.0
2015-06-30;20257;7.07;595158000.0;910688000.0
2015-06-30;20257;7.08;595158000.0;910688000.0
2015-09-30;2453;1.01;6554378000.0;8300478000.0
2015-09-30;2453;1.01.01;887143000.0;1606057000.0
2015-09-30;2453;1.01.02;993994000.0;1044600000.0
2015-09-30;2453;1.01.03;2462698000.0;3294992000.0
2015-09-30;2453;1.01.04;39887000.0;42298000.0
2015-09-30;2453;1.02.01;11482918000.0;13554625000.0
2015-09-30;2453;1.02.02;8039791000.0;9694981000.0
2015-09-30;2453;1.02.03;5543620000.0;3949855000.0
2015-09-30;2453;1.02.04;3379296000.0;3084711000.0
2015-09-30;2453;2.01;10123317000.0;9599266000.0
2015-09-30;2453;2.01.02;1603716000.0;1687707000.0
2015-09-30;2453;2.01.03;597264000.0;701978000.0
2015-09-30;2453;2.01.04;5290655000.0;4562010000.0
2015-09-30;2453;2.01.05;2437074000.0;2420977000.0
2015-09-30;2453;2.02.01;8218083000.0;9290322000.0
2015-09-30;2453;2.02.02;4007207000.0;3847786000.0
2015-09-30;2453;2.02.03;611469000.0;724221000.0
2015-09-30;2453;2.02.04;754975000.0;820206000.0
2015-09-30;2453;2.03.01;6294208000.0;6294208000.0
2015-09-30;2453;2.03.02;1924503000.0;1924503000.0
2015-09-30;2453;2.03.04;2593868000.0;3391184000.0
2015-09-30;2453;3.01;3797147000.0;4783876000.0
2015-09-30;2453;3.02;-3028032000.0;-4089458000.0
2015-09-30;2453;3.03;769115000.0;694418000.0
2015-09-30;2453;3.04;-462499000.0;-247343000.0
2015-09-30;2453;3.05;306616000.0;447075000.0
2015-09-30;2453;3.06;-209529000.0;-280753000.0
2015-09-30;2453;3.07;97087000.0;166322000.0
2015-09-30;2453;3.08;-68031000.0;632000.0
2015-09-30;2453;3.09;29056000.0;166954000.0
2015-09-30;2453;3.11;29056000.0;166954000.0
2015-09-30;2453;5.01;12638357000.0;11284952000.0
2015-09-30;2453;5.03;12638357000.0;11284952000.0
2015-09-30;2453;5.07;12903164000.0;14302849000.0
2015-09-30;2453;6.01;3249006000.0;2388732000.0
2015-09-30;2453;6.02;-3344704000.0;-1328385000.0
2015-09-30;2453;6.03;-779385000.0;-341433000.0
2015-09-30;2453;6.05;-875083000.0;718914000.0
2015-09-30;2453;7.01;17248617000.0;24977926000.0
2015-09-30;2453;7.02;-8077856000.0;-11551483000.0
2015-09-30;2453;7.03;9170761000.0;13426443000.0
2015-09-30;2453;7.04.01;-587488000.0;-628831000.0
2015-09-30;2453;7.05;8583273000.0;12797612000.0
2015-09-30;2453;7.06;456056000.0;1099913000.0
2015-09-30;2453;7.07;9039329000.0;13897525000.0
2015-09-30;2453;7.08;9039329000.0;13897525000.0
2015-09-30;20257;1.01;1786946000.0;2359720000.0
2015-09-30;20257;1.01.01;101853000.0;327928000.0
2015-09-30;20257;1.01.02;0.0;0.0
2015-09-30;20257;1.01.03;206687000.0;177668000.0
2015-09-30;20257;1.01.04;0.0;0.0
2015-09-30;20257;1.02.01;5132209000.0;4967390000.0
2015-09-30;20257;1.02.02;1702158000.0;1676817000.0
2015-09-30;20257;1.02.03;24175000.0;22205000.0
2015-09-30;20257;1.02.04;13300000.0;14959000.0
2015-09-30;20257;2.01;751767000.0;1184846000.0
2015-09-30;20257;2.01.02;37133000.0;28109000.0
2015-09-30;20257;2.01.03;11996000.0;12021000.0
2015-09-30;20257;2.01.04;605806000.0;1038356000.0
2015-09-30;20257;2.01.05;96832000.0;106360000.0
2015-09-30;20257;2.02.01;3239588000.0;2956047000.0
2015-09-30;20257;2.02.02;93089000.0;170261000.0
2015-09-30;20257;2.02.03;348589000.0;465932000.0
2015-09-30;20257;2.02.04;1123000.0;2725000.0
2015-09-30;20257;2.03.01;3042035000.0;3042035000.0
2015-09-30;20257;2.03.02;594507000.0;594507000.0
2015-09-30;20257;2.03.04;588090000.0;333333000.0
2015-09-30;20257;3.01;622103000.0;348237000.0
2015-09-30;20257;3.02;-42717000.0;-37245000.0
2015-09-30;20257;3.03;579386000.0;310992000.0
2015-09-30;20257;3.04;162978000.0;1594000.0
2015-09-30;20257;3.05;742364000.0;312586000.0
2015-09-30;20257;3.06;-88764000.0;-96736000.0
2015-09-30;20257;3.07;653600000.0;215850000.0
2015-09-30;20257;3.08;-155979000.0;-56857000.0
2015-09-30;20257;3.09;497621000.0;158993000.0
2015-09-30;20257;3.11;497621000.0;158993000.0
2015-09-30;20257;5.01;4305064000.0;4224632000.0
2015-09-30;20257;5.03;4305064000.0;4224632000.0
2015-09-30;20257;5.07;4605995000.0;4261280000.0
2015-09-30;20257;6.01;1298618000.0;1311407000.0
2015-09-30;20257;6.02;-97083000.0;-85095000.0
2015-09-30;20257;6.03;-1033364000.0;-1000237000.0
2015-09-30;20257;6.05;168171000.0;226075000.0
2015-09-30;20257;7.01;1261444000.0;1195651000.0
2015-09-30;20257;7.02;-95329000.0;-81899000.0
2015-09-30;20257;7.03;1166115000.0;1113752000.0
2015-09-30;20257;7.04.01;-1080000.0;-1222000.0
2015-09-30;20257;7.05;1165035000.0;1112530000.0
2015-09-30;20257;7.06;260238000.0;192778000.0
2015-09-30;20257;7.07;1425273000.0;1305308000.0
2015-09-30;20257;7.08;1425273000.0;1305308000.0
2016-03-31;2453;1.01;9376738000.0;7478878000.0
2016-03-31;2453;1.01.01;924632000.0;1192976000.0
2016-03-31;2453;1.01.02;2426746000.0;795985000.0
2016-03-31;2453;1.01.03;3826502000.0;3444498000.0
2016-03-31;2453;1.01.04;37264000.0;37597000.0
2016-03-31;2453;1.02.01;7520077000.0;9586508000.0
2016-03-31;2453;1.02.02;9744847000.0;10129372000.0
2016-03-31;2453;1.02.03;3940323000.0;3884585000.0
2016-03-31;2453;1.02.04;10275104000.0;10319758000.0
2016-03-31;2453;2.01;13074072000.0;11987956000.0
2016-03-31;2453;2.01.02;1901153000.0;1559413000.0
2016-03-31;2453;2.01.03;750759000.0;678140000.0
2016-03-31;2453;2.01.04;6300359000.0;4910823000.0
2016-03-31;2453;2.01.05;3901228000.0;4622463000.0
2016-03-31;2453;2.02.01;8866178000.0;10388734000.0
2016-03-31;2453;2.02.02;4485343000.0;4547393000.0
2016-03-31;2453;2.02.03;689247000.0;680603000.0
2016-03-31;2453;2.02.04;754573000.0;828076000.0
2016-03-31;2453;2.03.01;6294208000.0;6294208000.0
2016-03-31;2453;2.03.02;1924503000.0;1924503000.0
2016-03-31;2453;2.03.04;4662723000.0;4664095000.0
2016-03-31;2453;3.01;5940832000.0;4453506000.0
2016-03-31;2453;3.02;-3962727000.0;-3427442000.0
2016-03-31;2453;3.03;1978105000.0;1026064000.0
2016-03-31;2453;3.04;445220000.0;-579920000.0
2016-03-31;2453;3.05;2423325000.0;446144000.0
2016-03-31;2453;3.06;-365003000.0;-414404000.0
2016-03-31;2453;3.07;2058322000.0;31740000.0
2016-03-31;2453;3.08;-573695000.0;-26533000.0
2016-03-31;2453;3.09;1484627000.0;5207000.0
2016-03-31;2453;3.11;1484627000.0;5207000.0
2016-03-31;2453;5.01;11284952000.0;12987676000.0
2016-03-31;2453;5.03;11284952000.0;12987676000.0
2016-03-31;2453;5.07;12783003000.0;12966339000.0
2016-03-31;2453;6.01;332398000.0;-847581000.0
2016-03-31;2453;6.02;-18683000.0;968950000.0
2016-03-31;2453;6.03;-583286000.0;146975000.0
2016-03-31;2453;6.05;-269571000.0;268344000.0
2016-03-31;2453;7.01;8006148000.0;7284354000.0
2016-03-31;2453;7.02;-3750458000.0;-3329339000.0
2016-03-31;2453;7.03;4255690000.0;3955015000.0
2016-03-31;2453;7.04.01;-247121000.0;-199033000.0
2016-03-31;2453;7.05;4008569000.0;3755982000.0
2016-03-31;2453;7.06;1023371000.0;166807000.0
2016-03-31;2453;7.07;5031940000.0;3922789000.0
2016-03-31;2453;7.08;5031940000.0;3922789000.0
2016-03-31;20257;1.01;2082212000.0;2185895000.0
2016-03-31;20257;1.01.01;132441000.0;432163000.0
2016-03-31;20257;1.01.02;0.0;0.0
2016-03-31;20257;1.01.03;165088000.0;169362000.0
2016-03-31;20257;1.01.04;0.0;0.0
2016-03-31;20257;1.02.01;5011048000.0;4987556000.0
2016-03-31;20257;1.02.02;1725764000.0;1728113000.0
2016-03-31;20257;1.02.03;22805000.0;21723000.0
2016-03-31;20257;1.02.04;20629000.0;20191000.0
2016-03-31;20257;2.01;1008424000.0;503670000.0
2016-03-31;20257;2.01.02;33712000.0;19306000.0
2016-03-31;20257;2.01.03;24493000.0;70386000.0
2016-03-31;20257;2.01.04;864554000.0;308610000.0
2016-03-31;20257;2.01.05;85665000.0;105368000.0
2016-03-31;20257;2.02.01;2807991000.0;3200660000.0
2016-03-31;20257;2.02.02;153809000.0;135305000.0
2016-03-31;20257;2.02.03;514109000.0;471993000.0
2016-03-31;20257;2.02.04;1060000.0;1100000.0
2016-03-31;20257;2.03.01;3042035000.0;3042035000.0
2016-03-31;20257;2.03.02;594507000.0;594507000.0
2016-03-31;20257;2.03.04;740523000.0;740523000.0
2016-03-31;20257;3.01;342526000.0;404973000.0
2016-03-31;20257;3.02;-21879000.0;-14568000.0
2016-03-31;20257;3.03;320647000.0;390405000.0
2016-03-31;20257;3.04;36167000.0;51055000.0
2016-03-31;20257;3.05;356814000.0;441460000.0
2016-03-31;20257;3.06;-137391000.0;-133787000.0
2016-03-31;20257;3.07;219423000.0;307673000.0
2016-03-31;20257;3.08;-17490000.0;-53988000.0
2016-03-31;20257;3.09;201933000.0;253685000.0
2016-03-31;20257;3.11;201933000.0;253685000.0
2016-03-31;20257;5.01;4224632000.0;4377065000.0
2016-03-31;20257;5.03;4224632000.0;4377065000.0
2016-03-31;20257;5.07;4426565000.0;4630750000.0
2016-03-31;20257;6.01;429047000.0;374096000.0
2016-03-31;20257;6.02;-404591000.0;-15285000.0
2016-03-31;20257;6.03;-9128000.0;-59089000.0
2016-03-31;20257;6.05;15328000.0;299722000.0
2016-03-31;20257;7.01;380080000.0;445172000.0
2016-03-31;20257;7.02;-19488000.0;-10160000.0
2016-03-31;20257;7.03;360592000.0;435012000.0
2016-03-31;20257;7.04.01;-405000.0;-1145000.0
2016-03-31;20257;7.05;360187000.0;433867000.0
2016-03-31;20257;7.06;69007000.0;89124000.0
2016-03-31;20257;7.07;429194000.0;522991000.0
2016-03-31;20257;7.08;429194000.0;522991000.0
2016-06-30;2453;1.01;9376738000.0;8156182000.0
2016-06-30;2453;1.01.01;924632000.0;1500415000.0
2016-06-30;2453;1.01.02;2426746000.0;932321000.0
2016-06-30;2453;1.01.03;3826502000.0;3328885000.0
2016-06-30;2453;1.01.04;37264000.0;40817000.0
2016-06-30;2453;1.02.01;7520077000.0;10165576000.0
2016-06-30;2453;1.02.02;9744847000.0;10077908000.0
2016-06-30;2453;1.02.03;3940323000.0;3848629000.0
2016-06-30;2453;1.02.04;10275104000.0;10487061000.0
2016-06-30;2453;2.01;13074072000.0;11385202000.0
2016-06-30;2453;2.01.02;1901153000.0;1565749000.0
2016-06-30;2453;2.01.03;750759000.0;684619000.0
2016-06-30;2453;2.01.04;6300359000.0;4618734000.0
2016-06-30;2453;2.01.05;3901228000.0;4239798000.0
2016-06-30;2453;2.02.01;8866178000.0;10829029000.0
2016-06-30;2453;2.02.02;4485343000.0;5083433000.0
2016-06-30;2453;2.02.03;689247000.0;854179000.0
2016-06-30;2453;2.02.04;754573000.0;785346000.0
