DT_REFER;CD_CONTA;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DS_CONTA;VL_CONTA
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;496328000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;551685000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;122681000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;326052000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4255551000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4514279000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4255551000.0
2018-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4514279000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;711010000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;935510000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;711010000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;935510000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3042035000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;594507000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;711010000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;935510000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;344626000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;159582000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4692178000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4731634000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4692178000.0
2019-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4731634000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;711010000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;935510000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-06-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;711010000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;935510000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-06-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3042035000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;594507000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;551685000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;878340000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;366938000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;369139000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4555165000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4884021000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;22023720.4
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4555165000.0
2019-06-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4906044720.4
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;594507000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;711010000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;935510000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4347552000.0
2019-09-30;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4572052000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;594507000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;711010000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;935510000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4347552000.0
2019-09-30;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4572052000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3042035000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;598736000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;551685000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;878340000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;497320000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;478019000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4685547000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4997130000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;0.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;4685547000.0
2019-09-30;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;4997130000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;3042035000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;3042035000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;594507169.6999999
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;598736000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;935510000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;1286024000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4572052169.700001
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4926795000.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;0.0
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais;4572052169.700001
2020-03-31;5.01;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais;4926795000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;3042035000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;594507169.6999999
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;598736000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;935510000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;1286024000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4572052169.700001
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4926795000.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;0.0
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Iniciais Ajustados;4572052169.700001
2020-03-31;5.03;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Iniciais Ajustados;4926795000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;3042035000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;3042035000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;594507169.6999999
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;598736000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;935510000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;1286024000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;159582000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;364187000.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;PENÚLTIMO;Saldos Finais;0.0
2020-03-31;5.07;20257;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;ÚLTIMO;Saldos Finais;13307000.0
